mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	dr	n	clock_model	sampling	minBirthRateESS
0.3621309267610419	0.34281059023674465	0.17993524881138717	0.5915358506725772	0.01	50	state_dependent	diversified	276.06837700127676
-0.025864384384198774	-0.030304404368849652	-0.16892255352640717	0.12497629832034932	0.01	50	strict	diversified	1276.4354686926345
-0.009127506052178045	-0.01114440085208536	-0.15776878111776643	0.1451216711179475	0.01	60	strict	diversified	1262.677301215913
0.016356530581179744	0.017709534669612198	-0.14766798621370628	0.1835755100985433	0.01	70	strict	diversified	347.9968855027147
0.1023353544471208	0.10763942751294754	-0.08090844251546547	0.2556574961441019	0.01	80	strict	diversified	258.89646497634465
0.09437457138132067	0.10231800747209088	-0.1097912130180779	0.24325844945897673	0.01	90	strict	diversified	238.5855106532674
0.730660837649006	0.7142790174358666	0.5260350180600277	0.9853922538737324	0.02	100	state_dependent	diversified	259.1202614167543
0.47876383908099446	0.4641948172220766	0.30218333845291245	0.67793475316469	0.02	100	state_dependent	random	206.28446189722578
0.11400348922374436	0.11107806788868096	-0.0166166990999336	0.2694475586329993	0.02	100	strict	random	303.44968802432334
0.3379015213965586	0.33616947912977807	0.18026258768361536	0.49346038985289525	0.02	100	strict	diversified	1368.1409556276892
0.3287311184900464	0.31270514211781564	0.1964616293161311	0.5036231220039908	0.02	50	state_dependent	diversified	228.34806023051158
0.062338080727706247	0.07964576203406859	-0.16242647057497545	0.2480247616623754	0.02	50	strict	diversified	366.12933102301105
0.015085706263025193	0.011816920558788288	-0.1451457574908102	0.1953022355334556	0.02	60	strict	diversified	222.8292528314207
0.0025594990570508873	0.007213076452617685	-0.15349767923021287	0.14604849028193378	0.02	70	strict	diversified	606.1545008878768
0.12371926604616974	0.12089892002600111	0.027790788607576847	0.23657806568842193	0.02	80	strict	diversified	975.9118194921576
0.16246248452575698	0.16840665802436616	0.048264718181611405	0.2661810438617513	0.02	90	strict	diversified	390.8139884244158
0.6972670375596579	0.6778134873490932	0.48980530308884024	0.9575014711054393	0.03	100	state_dependent	diversified	274.9363400600373
0.46759620906169674	0.4490619549849294	0.30490412666269534	0.6803936757084039	0.03	100	state_dependent	random	201.48414579975517
0.15123373591709624	0.14959379561939648	-0.0383820851531496	0.36138012845220435	0.03	100	strict	random	229.24888288439018
0.1527480895980912	0.15349014384203719	-0.016492437709359847	0.3301019365023724	0.03	100	strict	diversified	203.1072551433684
0.26652480424474434	0.24780968466243702	0.13386258658727793	0.4454184229186164	0.03	50	state_dependent	diversified	229.61690688586634
-0.004006534244603793	-0.008236796636116518	-0.14326601056137883	0.15019117116691616	0.03	50	strict	diversified	779.5501433391902
0.00314971680147708	0.013846044711510408	-0.20223440139314824	0.1768096189613435	0.03	60	strict	diversified	476.38780477555605
0.03974911286401127	0.04885612180954875	-0.14299310682275168	0.19972628090906486	0.03	70	strict	diversified	278.56524394205803
0.08034940072088136	0.07888988871788222	-0.022964322821051264	0.19493344689696146	0.03	80	strict	diversified	1210.0699346326335
0.09457759496145236	0.10351918512405497	-0.10098880684233785	0.24027083395765372	0.03	90	strict	diversified	444.3105822712373
0.4154999633755339	0.40350877477892816	0.23426164150402395	0.6105202657691301	0.04	100	state_dependent	diversified	210.90611258626947
0.45916080220385885	0.43395739739409395	0.2787930456582729	0.7095450508845444	0.04	100	state_dependent	random	258.2970554056181
0.12035412127604839	0.1171987353149854	-0.023925615506687148	0.3168845262116326	0.04	100	strict	random	254.41872103840592
0.2140752079218655	0.211695461273663	0.1351958765344022	0.2980422791150568	0.04	100	strict	diversified	965.9819619589094
0.38835466014436787	0.37446586458987713	0.18670280360443173	0.6123054814144914	0.04	50	state_dependent	diversified	201.3613200644873
-0.026440273686024498	-0.03044684711909812	-0.1912645444897242	0.14379025086681602	0.04	50	strict	diversified	953.3428142222504
-0.02149129349485351	-0.02481889561642015	-0.16621691510996248	0.14234422348102588	0.04	60	strict	diversified	1035.6341576150173
0.02046832111759288	0.029298667450998392	-0.1597663893334673	0.1831559215758879	0.04	70	strict	diversified	646.2442326177213
0.08999935029140411	0.09571087536114395	-0.10004260981689801	0.24458403983434387	0.04	80	strict	diversified	269.8436288453714
0.17039734369925608	0.17408855735314085	0.06824921441738983	0.27093311415026794	0.04	90	strict	diversified	546.7482357560833
0.3503144909603539	0.3387284494399765	0.22659347116003964	0.504463472088182	0.05	100	state_dependent	diversified	265.0110926220721
0.4474005568447093	0.4245871473667311	0.24409768171461865	0.7051073152503845	0.05	100	state_dependent	random	205.54872336730438
0.08081760596600977	0.10479630147998764	-0.18702404611673862	0.23864774736053723	0.05	100	strict	random	266.6019429168785
0.11695609005376363	0.11514327382122166	0.022550253810766974	0.21933191149476947	0.05	100	strict	diversified	794.6410293340152
0.190861716874151	0.17748394954192756	-0.03429052490545609	0.460859449018777	0.05	10	state_dependent	diversified	267.11919954401503
-0.011200330350016056	-0.020261958180089315	-0.18786044695926252	0.20154567471439352	0.05	10	strict	diversified	958.257336669996
0.2671352319634102	0.2448596510392715	0.07136590221286393	0.5237195675078989	0.05	11	state_dependent	diversified	256.0491177224492
-0.01698131015672503	-0.026356127769986637	-0.20089353547387886	0.19518054513851818	0.05	11	strict	diversified	706.9079174354418
0.29991833936517254	0.2789453097946266	0.06956828357054967	0.5834874784859934	0.05	12	state_dependent	diversified	256.2969820733317
-0.026714061095798134	-0.03471751331629018	-0.23117718753850805	0.21615224219608536	0.05	12	strict	diversified	278.4456021244325
0.2979670307038322	0.2796492084442163	0.09650397116536354	0.5392390354585609	0.05	13	state_dependent	diversified	255.55471761974175
-0.01507097086581093	-0.02558218488109526	-0.17878278452584362	0.17154994573182553	0.05	13	strict	diversified	999.4761119128817
0.23132567519832478	0.20446783945982777	0.06261589621349108	0.47988730203975033	0.05	14	state_dependent	diversified	260.66273138558256
-0.008345368178232766	-0.020245613498157296	-0.17673884415252655	0.20548333907591454	0.05	14	strict	diversified	529.386941943824
0.3010782009082647	0.28158242959420254	0.09302541150342186	0.5546889089878574	0.05	15	state_dependent	diversified	217.5940704669606
-0.006607525410361627	-0.01959365727071373	-0.16490502561338874	0.17204273859843922	0.05	15	strict	diversified	214.59258906560885
0.26644170092655695	0.2464694089575675	0.07903467497074543	0.5009274452534739	0.05	16	state_dependent	diversified	273.57497331502776
-0.01943097970878577	-0.028407289779543064	-0.1788479393375204	0.1744374989576985	0.05	16	strict	diversified	920.9254135270625
0.33710810439440714	0.31456392987541815	0.1260377937716744	0.5955916885321895	0.05	17	state_dependent	diversified	207.3868768167372
-0.02627681577570237	-0.037357146144994344	-0.17216007125531244	0.14699178291925066	0.05	17	strict	diversified	284.83560448090765
0.31882879281397153	0.3022267179712627	0.10165711739902088	0.555122219732864	0.05	18	state_dependent	diversified	259.38390129361335
-0.02130638760486296	-0.03028654352726362	-0.17707102789277507	0.1699182868297053	0.05	18	strict	diversified	714.4936396673302
0.23508068453147707	0.21796541440946252	0.08234482119590568	0.42687997280343415	0.05	19	state_dependent	diversified	319.80309067040395
-0.018171858065414413	-0.026035640582447353	-0.18136341675140757	0.16974846485527578	0.05	19	strict	diversified	318.2296867242283
0.3146356210603382	0.29671981878481385	0.10999149583257983	0.5497651009341983	0.05	20	state_dependent	diversified	224.86720814702954
-0.024184310618300148	-0.031379847427477736	-0.1663802765453241	0.13355297222652646	0.05	20	strict	diversified	477.8809522794669
0.2776629921075622	0.26045811547009773	0.12370866518583265	0.4738294981931072	0.05	30	state_dependent	diversified	294.42203594481083
-0.027482265463409664	-0.041684725467473045	-0.18472201376544314	0.1627925168956055	0.05	30	strict	diversified	772.7052314015725
0.32562561464743817	0.3028997391988317	0.15557246584596462	0.5439275154704247	0.05	40	state_dependent	diversified	225.12744452389182
-0.04222159351762658	-0.048556073577426986	-0.18092194303898695	0.12579404460855875	0.05	40	strict	diversified	342.7704352885108
0.4979935377675607	0.47804920959476666	0.24527226365412533	0.7839455888837141	0.05	50	state_dependent	diversified	244.26979968426852
-0.01872402661027739	-0.02102100494990638	-0.15197148626260346	0.11994376512553681	0.05	50	strict	diversified	1054.2476542723887
0.20163173919953856	0.18481880655842256	-0.10708826748270878	0.5252992185055797	0.05	5	state_dependent	diversified	920.0910223314233
-0.007683612289458971	-0.0247233546404615	-0.23010316552409865	0.2503639048402533	0.05	5	strict	diversified	878.1390781871652
0.3202098931438576	0.2879518180851868	0.16805135259241422	0.557226867685489	0.05	60	state_dependent	diversified	200.4800157378074
-0.035878040316729386	-0.039160752519413006	-0.1991532724747584	0.14606437466285804	0.05	60	strict	diversified	633.5648536555452
0.3390688119203233	0.32067048489599653	0.06137337800651718	0.6752082673509938	0.05	6	state_dependent	diversified	406.25261737858887
-0.008237185324489433	-0.019331596513510067	-0.22905287072954983	0.22825921155276363	0.05	6	strict	diversified	540.5458564167328
-0.012230577160757107	-0.01416636359694054	-0.17152860951193263	0.1576361151784446	0.05	70	strict	diversified	434.0784871983358
0.296501240110535	0.2773862774429545	0.05551976710322094	0.5771246106668052	0.05	7	state_dependent	diversified	362.07732518362354
-0.01665981491598588	-0.025528944761369826	-0.22268336597721788	0.21012534032226754	0.05	7	strict	diversified	344.09509000301307
0.031468524185984115	0.03762361787285622	-0.15347185925124202	0.20458918301310536	0.05	80	strict	diversified	571.9552604166862
0.2633037732273749	0.24439377830522357	-0.013098462018091117	0.6268896539043677	0.05	8	state_dependent	diversified	236.78345072873964
-0.0072949726473765615	-0.018496969716056168	-0.19820180864327494	0.19971744317869894	0.05	8	strict	diversified	220.347470736649
0.32824887886874277	0.31340944793163905	0.2078816305212542	0.4881551355083347	0.05	90	state_dependent	diversified	248.68213184009988
0.06691246399211839	0.06629495786039147	-0.04461714826045875	0.18072834565770587	0.05	90	strict	diversified	2064.5425948825905
0.19547843605530896	0.17501753637200881	-0.016303079621504832	0.4654466461093383	0.05	9	state_dependent	diversified	275.0289740480986
-0.010792044148391723	-0.017536902188236992	-0.17492565450615247	0.1993683175953997	0.05	9	strict	diversified	233.75051065518502
0.26950998020959455	0.2607933742148769	0.18248629141541678	0.37337649895497665	0.06	100	state_dependent	diversified	250.04412435920074
0.4922443541196291	0.4679529115724045	0.2714646102949248	0.7653601766855057	0.06	100	state_dependent	random	209.62403246750117
0.10530278954364747	0.09891338537946899	-6.435760838313653e-5	0.22538537226988495	0.06	100	strict	random	436.5678183950827
0.20221652387876796	0.1993085619795882	0.1333549798648815	0.2754686036795327	0.06	100	strict	diversified	982.4300579038338
0.35440365198920015	0.33162591277876086	0.17234856061991943	0.5924717269757006	0.06	50	state_dependent	diversified	301.07475058067234
-0.032856530559918926	-0.038255502105707405	-0.16806528473639498	0.1183212435775596	0.06	50	strict	diversified	1406.3874072208944
-0.028781823118901366	-0.03379029235548532	-0.17398881269369343	0.12321550672915546	0.06	60	strict	diversified	761.493167953307
0.011560969219042603	0.015476289565724818	-0.14445170815137964	0.1667780873556897	0.06	70	strict	diversified	421.10234370587506
0.03235106228478057	0.030448972776760813	-0.14209076824072608	0.2106469336531227	0.06	80	strict	diversified	306.63782119098323
0.0805083987379606	0.08662363125011055	-0.05095279821172671	0.19127804724056516	0.06	90	strict	diversified	401.778797039391
0.31933337365035863	0.3076187572119026	0.21180879786934903	0.4521504086927846	0.07	100	state_dependent	diversified	212.36383604884406
0.46077688214435975	0.44200091321269636	0.28608705182070016	0.6769764601298436	0.07	100	state_dependent	random	200.82859448293408
0.17024199866789821	0.1636967934623597	-3.1691455923966994e-4	0.37306252246435595	0.07	100	strict	random	225.40453351163404
0.1810909149648939	0.18991556812216534	0.05498596387409038	0.2897090836496617	0.07	100	strict	diversified	211.7333132809388
0.325102603367827	0.30565092677741873	0.15009674332619752	0.5426006076708235	0.07	50	state_dependent	diversified	291.3296908550625
-0.004417602246436907	-0.0069163124278315904	-0.17217343992808282	0.17367158305687236	0.07	50	strict	diversified	1167.6595924484145
-0.009356490184932913	-0.008652354929817405	-0.16335561823859038	0.13830472266847343	0.07	60	strict	diversified	761.9792033004129
-0.0030889086431934	-0.0028463413470763144	-0.16022242286455526	0.1497757706190867	0.07	70	strict	diversified	801.6328405210536
0.055560574461019197	0.0591156216566438	-0.1362460739267651	0.22984309019257573	0.07	80	strict	diversified	219.14323006426292
0.11030307087630345	0.12572136783924795	-0.08948092812530228	0.24873627564130693	0.07	90	strict	diversified	240.36647270949865
0.3199890977053489	0.30886714422015044	0.20422373739719035	0.45854379434786235	0.08	100	state_dependent	diversified	216.89222940129642
0.43622642518579835	0.42410591630236155	0.297687988463928	0.5950349618710616	0.08	100	state_dependent	random	207.87982863790964
0.15109870760116315	0.14195970780727526	0.014305002158726238	0.31033239648754934	0.08	100	strict	random	264.69380174543966
0.1809724239516703	0.18246066876796582	0.07498023928481617	0.281877457285251	0.08	100	strict	diversified	527.8385875960826
0.2881970053982322	0.278936823226224	0.18319232761417498	0.41643102390416387	0.08	50	state_dependent	diversified	252.32799023431534
-0.019877366326832412	-0.021701275941425485	-0.16484572795096633	0.12728573708168217	0.08	50	strict	diversified	1797.7093170883059
-0.026007770762308147	-0.032699232593023236	-0.18531795118058317	0.14695462516034113	0.08	60	strict	diversified	762.7712666601252
0.07210224452708028	0.07862709320588492	-0.13146865705163452	0.2214302132501839	0.08	70	strict	diversified	344.34132884055396
0.14598411527402538	0.1574945686464877	-0.02183571691161644	0.29440403237267054	0.08	80	strict	diversified	343.5387219269923
-0.010520755567452153	-0.007127242834545529	-0.1747875648341797	0.1466158377549893	0.08	90	strict	diversified	610.944274561189
0.26878726552739624	0.2602038025455037	0.1759279554228686	0.3785504518794252	0.09	100	state_dependent	diversified	249.6484889239168
0.3758583868108816	0.35935772357071455	0.23303054752227303	0.5560085938061042	0.09	100	state_dependent	random	256.3224123601262
0.12718267348305345	0.1219590898564448	0.025248925871722144	0.24541672684949176	0.09	100	strict	random	571.2006070682401
0.14771479912414723	0.15856814994601234	0.032412735520931046	0.2540624934365769	0.09	100	strict	diversified	292.9145075576384
0.35962267315850216	0.3316759982928389	0.139251037371824	0.638582641397431	0.09	50	state_dependent	diversified	201.68450219322798
0.046497988860557775	0.0506595661913979	-0.11645734262330387	0.18651106981933227	0.09	50	strict	diversified	816.3826757563843
-0.003020206446820242	-1.3715672907983756e-4	-0.14864856557493558	0.14461003527434768	0.09	60	strict	diversified	1068.3547623844315
0.01940775137169534	0.028386696193291136	-0.1389136597804496	0.14757665242926615	0.09	70	strict	diversified	819.1494505604719
0.05378141168435644	0.06094269462631595	-0.13669801884541607	0.1969348939050002	0.09	80	strict	diversified	362.0034503819685
0.1304533338427636	0.13618658091199415	0.014313450688510782	0.23879616871405684	0.09	90	strict	diversified	243.0233475652809
0.37413666182538824	0.3641778204377645	0.25792142890688285	0.5106527231913184	0.10	100	state_dependent	diversified	248.3774005603218
0.3894577925744036	0.37750007592904383	0.25235206437865576	0.543512770618773	0.10	100	state_dependent	random	241.25260661047318
0.09975059703014154	0.09050809246084698	-0.043184192346545136	0.270662062083659	0.10	100	strict	random	272.39657180824435
0.14125473253540402	0.1375029098623103	0.03052958886150206	0.274317634811786	0.10	100	strict	diversified	544.0572777089877
0.2819748863779333	0.2611377621676442	0.07309684597260141	0.5355609868953729	0.10	10	state_dependent	diversified	244.90836649207867
-0.02592016514433662	-0.0361452606092239	-0.22045171681591405	0.20248096962331671	0.10	10	strict	diversified	1278.3378979820613
0.27409134980857136	0.2523022863996653	0.07097151716743294	0.5359815745980276	0.10	11	state_dependent	diversified	276.86576732220976
-0.026488732166897514	-0.03731053736301121	-0.20849543282228006	0.18193614209656533	0.10	11	strict	diversified	234.04931250454283
0.22651508278008858	0.20735095830024403	0.06888860070505588	0.4344253617053814	0.10	12	state_dependent	diversified	280.9199854002888
-0.015240741625042452	-0.027518689806821678	-0.20023534752089933	0.17867190314058992	0.10	12	strict	diversified	272.7186240438148
0.24592368014284155	0.2314328537388041	0.08095770323020966	0.4450808972112623	0.10	13	state_dependent	diversified	303.18081537659265
-0.032384236616186876	-0.04510951434697148	-0.21880865024337137	0.19482411396181537	0.10	13	strict	diversified	997.2967677915261
0.34698187716909673	0.32488180743556944	0.10616907794370525	0.6325081775902421	0.10	14	state_dependent	diversified	225.48735513356513
-0.0421733978621334	-0.05529456937223577	-0.23233595662929984	0.17969289775922548	0.10	14	strict	diversified	1641.5075721371768
0.36100613121672964	0.33898208297738264	0.14107795409764534	0.6305700884082045	0.10	15	state_dependent	diversified	236.66871559335723
-0.04162576439318372	-0.0536210228136186	-0.2523827512425445	0.21452464358866777	0.10	15	strict	diversified	527.4841206825566
0.317506744286547	0.2991859144587016	0.13029832763649835	0.5476513356805096	0.10	16	state_dependent	diversified	272.389115819151
-0.035449825180788715	-0.047521831093010225	-0.23762958790320154	0.22116251480599586	0.10	16	strict	diversified	529.8213301427537
0.3511163391738979	0.3284874839179072	0.14608270230744436	0.6150743337361653	0.10	17	state_dependent	diversified	216.100218620058
-0.03570024502933539	-0.05340271373884373	-0.22981156038468822	0.18981662965534438	0.10	17	strict	diversified	233.0421507867399
0.2949455298228382	0.27803634282549095	0.12639569518170607	0.4996663293948394	0.10	18	state_dependent	diversified	274.585552896143
-0.03365598885125867	-0.04180225217668615	-0.22979071151231997	0.20106722401018867	0.10	18	strict	diversified	994.9323740136256
0.30016737673560495	0.28517910938588437	0.13161462584386935	0.48952287067539796	0.10	19	state_dependent	diversified	239.93017422745822
-0.03957324094512282	-0.05001239924366895	-0.21309539861109034	0.18583594556182842	0.10	19	strict	diversified	417.0642682308137
0.25386329077216924	0.23878326534878855	0.09754888953550436	0.4452597046314326	0.10	20	state_dependent	diversified	261.49807403387166
-0.03573588687646456	-0.04641575879384499	-0.21100197540687088	0.15189245986579542	0.10	20	strict	diversified	1156.081560701416
0.28932640311343294	0.26973732397583505	0.13549561093096946	0.4895920232457984	0.10	30	state_dependent	diversified	245.50523362765549
-0.05015657643722935	-0.062009015702606	-0.23330747502513802	0.14931594780510438	0.10	30	strict	diversified	664.1458416579848
0.24387451812544106	0.2312451773271263	0.12962765750016927	0.3836342745488517	0.10	40	state_dependent	diversified	488.644178562206
-0.021345651459418618	-0.04492980045125214	-0.20623415373298487	0.22646886422625861	0.10	40	strict	diversified	424.0030607965079
0.3410532271013109	0.3283531235865593	0.19240510247535333	0.5116938592589263	0.10	50	state_dependent	diversified	209.7218640767598
-0.03229751178062976	-0.0433344759311285	-0.20828937915328113	0.1691032398819138	0.10	50	strict	diversified	1370.5888472579495
0.07900838474560685	0.07379399454371305	-0.18271436719250475	0.3541705064666091	0.10	5	state_dependent	diversified	1322.6992483975916
-0.011220710379739483	-0.021476804378808105	-0.23963430667070398	0.23438755274564785	0.10	5	strict	diversified	742.4965707701463
0.3483271814314071	0.3345016620663851	0.2100437499710278	0.5202164053883622	0.10	60	state_dependent	diversified	294.16209043769265
-0.0651711964495119	-0.08210780180991692	-0.21334074308204376	0.12880473921586244	0.10	60	strict	diversified	1450.4558835048356
0.22476194368931823	0.21270186852261652	-0.06122482637592537	0.5366749708889492	0.10	6	state_dependent	diversified	741.2549404580215
-0.0161160392657501	-0.028532701287872664	-0.2333254942331473	0.2547227912593878	0.10	6	strict	diversified	850.4189336851482
0.3158833118401878	0.3055456464563433	0.19510044174734545	0.4535325391238842	0.10	70	state_dependent	diversified	286.56324222428077
0.10262985814207237	0.14220250110347465	-0.16413336920150973	0.2878794279238842	0.10	70	strict	diversified	258.58654695239153
0.19081371252224	0.1792580849246137	-0.1025941014085799	0.49400657961598293	0.10	7	state_dependent	diversified	808.7283430940379
-0.024988511969870477	-0.038828201517695095	-0.22793481181459258	0.22715005844976194	0.10	7	strict	diversified	619.2770793291694
0.3360493594392632	0.32207852819794675	0.20887371520068182	0.49040162141711097	0.10	80	state_dependent	diversified	234.74853881709922
0.21945190339358883	0.22076526668352403	0.1110677427597532	0.33572830852773566	0.10	80	strict	diversified	890.2630729524711
0.27910138086693215	0.25955806340980453	0.050780110696393835	0.5419130751596134	0.10	8	state_dependent	diversified	364.57144315422005
-0.02097159198280892	-0.032776893628582424	-0.2331000175587226	0.2399308070781605	0.10	8	strict	diversified	622.801956839271
0.28586437776290896	0.2798742110738553	0.20350172319872695	0.37950984380192593	0.10	90	state_dependent	diversified	496.0786772550617
0.1531466516736198	0.14997537678305917	0.05531428972911487	0.2595432338969319	0.10	90	strict	diversified	1750.0020735841076
0.2123804574884598	0.19986417041000298	-0.030417345061638554	0.48648884325175734	0.10	9	state_dependent	diversified	397.63344175692714
-0.01563604933530281	-0.02652234708554854	-0.2078479535537974	0.19038021677933312	0.10	9	strict	diversified	618.9922142444905
0.372067493725679	0.3646342893323482	0.24416515388250554	0.512402413001291	0.11	100	state_dependent	diversified	205.62017103268477
0.4627377400707241	0.44511276551464746	0.27494360173439175	0.689388491708554	0.11	100	state_dependent	random	232.94958498699614
0.11182477219062595	0.11759474218370963	-0.07006418012040888	0.2869718458068152	0.11	100	strict	random	267.4977108583074
0.19324331081565846	0.19359994767145466	0.10714517006385668	0.2847293424474438	0.11	100	strict	diversified	696.334069381626
0.35318672358758213	0.33915041272691343	0.18694512356703838	0.5433491426366497	0.11	50	state_dependent	diversified	287.53554365340005
-0.00928771449514882	-0.009429919889463248	-0.178053061463122	0.16183933602549294	0.11	50	strict	diversified	961.7773431646418
-0.008783320460756	-0.01279223492186804	-0.1785078242823481	0.1781072943816975	0.11	60	strict	diversified	529.9055560544303
