mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	dr	n	clock_model	sampling	minBirthRateESS
0.014633025928887065	0.0017257678075530726	-0.10275270769148162	0.16647776468888456	0.015	50	strict	diversified	172.57814591963555
0.00690842246335473	-0.008299186701794907	-0.13255598831818832	0.16969768070762048	0.020	50	strict	diversified	109.34799628928958
0.023857151955270224	0.007586575557545813	-0.09394960546812603	0.17670490718209217	0.030	50	strict	diversified	207.33568227659575
-0.03805283927556861	-0.05617719523394492	-0.19742109838448785	0.16961569734432774	0.035	50	strict	diversified	113.35709494976737
-0.03877912203300684	-0.05050938505883372	-0.1957965168257645	0.15204598987727777	0.040	50	strict	diversified	121.00477686959411
0.008239375253712822	-0.005293003152995593	-0.12111706586285403	0.18117188097295772	0.050	50	strict	diversified	113.69973736435345
-0.014345418774301986	-0.02813377951991588	-0.17372287128406796	0.1639119310932404	0.055	50	strict	diversified	137.93539432157104
0.004444241001069752	-0.010494371341231355	-0.1401512857481964	0.18553848781405125	0.060	50	strict	diversified	115.26520950390717
-0.013841155646141507	-0.032885818014529306	-0.16630398788502776	0.17710031458307013	0.065	50	strict	diversified	146.05602216571398
-8.261745214131465e-4	-0.014454190421128256	-0.17138529510288675	0.1879709133888688	0.075	50	strict	diversified	137.74160844222288
-0.02969888392989416	-0.045097443452099636	-0.20097827550645464	0.19425052862776085	0.080	50	strict	diversified	109.4106799608497
-0.04245878121271877	-0.05857666940912962	-0.221873506226531	0.14995972454629902	0.085	50	strict	diversified	128.54403948953788
0.18321877470451772	0.17692355045939076	0.10937065867287872	0.27482727256525763	0.090	50	state_dependent	diversified	101.24950488950672
0.1780748150220903	0.17486426279824058	0.11751703930762117	0.24648554647067886	0.095	50	state_dependent	diversified	252.2924332211713
-0.008082656715909057	-0.023835692413786684	-0.1622264517083987	0.18735231228934107	0.100	50	strict	diversified	229.40184293939924
-0.0036301488944229013	-0.025884117277063953	-0.24059043310376543	0.24085492746222376	0.110	50	strict	diversified	107.45328816832175
0.11361332323171339	0.10660059960453216	0.06806771135398243	0.17796131977264312	0.115	50	state_dependent	diversified	167.31077435699328
-7.895094777944942e-4	-0.016391227988142798	-0.14571154205775028	0.1694543912603248	0.115	50	strict	diversified	213.5054725709452
0.0027124200515873643	-0.01411422385051802	-0.14166221180029864	0.18053311366291921	0.120	50	strict	diversified	212.37356242263155
-0.03993021022905536	-0.05206485326008551	-0.22391728293516916	0.18021190033827822	0.135	50	strict	diversified	175.52175388207667
0.35383191283679527	0.3382165207604515	0.16800786180465052	0.5665546211107364	0.140	50	state_dependent	diversified	115.24296695637275
-4.196681145326721e-4	-0.014730981590922093	-0.13885985197558393	0.17965821367489987	0.150	50	strict	diversified	267.75990353928796
0.23840127582462783	0.22541120309050267	0.09798666309877159	0.40775018104046495	0.155	50	state_dependent	diversified	131.86361009692789
-0.020623679653758942	-0.03325879942369593	-0.25815624608749915	0.2322991738357881	0.155	50	strict	diversified	100.90959028419017
-0.05833505544831169	-0.07651649609604681	-0.261124963698691	0.18457441627102028	0.160	50	strict	diversified	152.20262701355176
-0.04125512674934144	-0.057420906957447074	-0.2307583996398713	0.18511658571446585	0.165	50	strict	diversified	207.89528756519812
0.111552319988375	0.106725866569236	0.05230559919046346	0.18031564342215622	0.170	50	state_dependent	diversified	201.94947393797997
-0.03183878758345784	-0.046567386488778895	-0.23507556637254387	0.21999660894292666	0.170	50	strict	diversified	133.43270572173842
-0.042948133244820406	-0.0576063952073923	-0.24563464937831844	0.17137007469624232	0.175	50	strict	diversified	212.90541594741651
0.11456239041046311	0.1111811820630631	0.07092659773647979	0.16307108941001464	0.180	50	state_dependent	diversified	140.66259566957163
-0.025444802849539896	-0.04386851076189602	-0.1945436254187081	0.1843678146985795	0.180	50	strict	diversified	209.3044171147596
0.12462651680239484	0.11856655944099598	0.05972485528530802	0.19651418427716405	0.185	50	state_dependent	diversified	209.1091016923532
-0.03208605636806131	-0.045914357020808476	-0.20670619228480708	0.1841643196155198	0.185	50	strict	diversified	203.5380315043422
0.12869635432863397	0.12299104533762567	0.06679486329694939	0.1972597400536124	0.190	50	state_dependent	diversified	158.2450762628155
-0.041591014384888186	-0.054313644243429327	-0.24099406422978017	0.19900154672827708	0.190	50	strict	diversified	138.40798690293911
0.12184756800145959	0.11851435521801268	0.06972398457116027	0.18048058872230222	0.195	50	state_dependent	diversified	278.349977840654
-0.027057357385704302	-0.04288579782145696	-0.21459623810363557	0.17534465315342787	0.195	50	strict	diversified	257.63860945798046
0.15162469615375643	0.1434691693341646	0.07213954309350148	0.24683683567528628	0.200	50	state_dependent	diversified	106.04565813342379
-0.03685266802278366	-0.050476776055041354	-0.21333100637521885	0.1758899518651199	0.200	50	strict	diversified	186.38143018007784
0.1325664308581811	0.12914287916810013	0.07580099106665139	0.194318251448066	0.210	50	state_dependent	diversified	277.70292794623987
-0.060280599364194436	-0.08377282558054336	-0.2772424481582398	0.20432864780541093	0.210	50	strict	diversified	130.37997015005544
0.16567527457970957	0.1545912964976158	0.07751171130827837	0.27532907977780763	0.215	50	state_dependent	diversified	112.09650890599706
-0.023298807412566996	-0.04110952476262128	-0.1843184013652336	0.19090407000502532	0.215	50	strict	diversified	214.7111304837194
0.29239725693571295	0.2731092458859141	0.1394986619941403	0.5030046355281872	0.220	50	state_dependent	diversified	117.69510367715074
-0.011965686243437917	-0.03148495766111471	-0.17169164574857687	0.2103330058054418	0.220	50	strict	diversified	258.06857908421364
0.14618094401154577	0.13662288369282805	0.0818893013312299	0.2379637304690122	0.230	50	state_dependent	diversified	114.28235608865786
-0.05758760846469329	-0.0708477749473953	-0.2708674360625662	0.1741286850967236	0.230	50	strict	diversified	139.62028947682674
-0.04742667495397923	-0.06119640850306732	-0.25239349754406604	0.17717831312863175	0.235	50	strict	diversified	211.5390009881111
0.09196530222650455	0.08870841558635498	0.049873603056116	0.1415021359521766	0.240	50	state_dependent	diversified	179.27745627625671
-0.033714255713622195	-0.045762777761609724	-0.20674197428914734	0.1825501827123084	0.240	50	strict	diversified	191.27017181300673
0.22600838292130881	0.21579300816953295	0.09617852426088654	0.37291750988895994	0.245	50	state_dependent	diversified	113.28921879743099
0.17606314471646295	0.15442874302416412	0.058410797980767	0.34976478844213	0.250	50	state_dependent	diversified	117.6955584355453
-0.04250046806740764	-0.05533340414063082	-0.24024415971934004	0.17983524458850586	0.250	50	strict	diversified	182.3933300271699
0.20001805308721018	0.1898252102801854	0.09329759505840496	0.3367294460393676	0.255	50	state_dependent	diversified	159.69174951038178
-0.07314094954006958	-0.0857252854045959	-0.2985641709786699	0.1910779567825645	0.255	50	strict	diversified	140.44340871168296
0.18544760050968923	0.17379835254739195	0.07105524399853552	0.32777284279298924	0.260	50	state_dependent	diversified	210.91266153876492
-0.03747101066672185	-0.051675593347378465	-0.24647353444845244	0.18921623770309093	0.260	50	strict	diversified	193.78228028030264
-0.014643593105544504	-0.025021961067418053	-0.1927511384288097	0.18875320014904104	0.265	50	strict	diversified	174.93144203246862
0.11730688548868912	0.10860067922889781	0.055088239730428805	0.20109306781608496	0.270	50	state_dependent	diversified	204.9180159282063
-0.058407052928710984	-0.07229183913638793	-0.23732640318337686	0.17049328800893226	0.270	50	strict	diversified	203.8711515059686
-0.2034100174322803	-0.234375674027616	-0.5549214157226221	0.27325066162813755	0.275	50	strict	diversified	128.98817671833746
0.07518695335224052	0.0731885397212396	0.043257852506779215	0.11046694443357088	0.280	50	state_dependent	diversified	303.88567414569115
-0.18519350843738466	-0.22036196125442076	-0.49887775699053893	0.20355230194908497	0.280	50	strict	diversified	346.64060791768014
0.09523694969372638	0.08763023569092146	0.039794495442353445	0.1644817278137427	0.285	50	state_dependent	diversified	200.2673271855438
-0.16289864298798915	-0.19569376854617507	-0.42733959999589766	0.20071640554725767	0.285	50	strict	diversified	328.6377013237919
0.11471998974491328	0.10505736559450776	0.04979175025019948	0.2036604115256223	0.290	50	state_dependent	diversified	140.17901762123924
-0.1884879923263325	-0.22108142348506793	-0.49879202135233036	0.2474649671170725	0.290	50	strict	diversified	232.52670155042944
0.11420071642255762	0.10883379252158043	0.056537977756929994	0.1803759691451955	0.295	50	state_dependent	diversified	213.04094744764035
-0.1403636700495011	-0.19518735163295994	-0.5701400533955964	0.3329307687102449	0.295	50	strict	diversified	234.4916263960335
0.16607193966527098	0.1418728549647883	0.05139915749833876	0.3488995212981778	0.300	50	state_dependent	diversified	134.75214543214165
-0.18278428412873074	-0.21910381797269946	-0.4856047136428479	0.25406652584627726	0.300	50	strict	diversified	401.2542178954619
0.1885276239423802	0.18186756421367326	0.10592329234251026	0.29342221979437916	0.305	50	state_dependent	diversified	259.1912138211015
-0.27445966082742707	-0.2864411312291092	-0.71431781721796	0.2696820849640901	0.305	50	strict	diversified	215.43973234410961
