mean_growth_rate_diff,median_growth_rate_diff,mean_growth_rate_ratio,median_growth_rate_ratio,mean_birth_rate_diff,median_birth_rate_diff,mean_birth_rate_ratio,median_birth_rate_ratio,true_edge_growth_rate,true_center_growth_rate,true_growth_rate_diff,true_growth_rate_ratio,true_edge_birth_rate,true_center_growth_rate.1,true_birth_rate_diff,true_birth_rate_ratio,growthRate_hdi95_lower,growthRate_hdi95_upper,growthRate_hdi85_lower,growthRate_hdi85_upper,growthRate_hdi75_lower,growthRate_hdi75_upper,birthRate_hdi95_lower,birthRate_hdi95_upper,birthRate_hdi85_lower,birthRate_hdi85_upper,birthRate_hdi75_lower,birthRate_hdi75_upper,dr,i,n,id,minBirthRateESS,single_death
0.00399465836805156,0.004021611840061384,14.154821027897677,13.574042286826401,0.005034480504754478,0.004964756886460968,16.573730657127843,15.93641286696732,0.0035826123455561555,1.08459204825271e-4,0.0034741531407308846,33.03188836141464,0.0035826123455561555,1.08459204825271e-4,0.0034741531407308846,33.03188836141464,0.0025109829229332603,0.005396342831819899,0.0029133593407433636,0.005042110529859604,0.0031457760300238483,0.004839112383476553,0.0038689678517794595,0.006333396259748735,0.004087186508043093,0.0058858033607259936,0.004217772345311607,0.005650577149081112,0,1,100,23808,246.10461388093807,FALSE
0.0033420613509846683,0.003365350953215501,25.989520783866634,20.744564419034646,0.0038949097870059563,0.0038687963881701712,26.33428521410603,21.888677922495646,0.0035411448687917707,9.876327103644004e-5,0.0034423815977553305,35.854876328318625,0.0035411448687917707,9.876327103644004e-5,0.0034423815977553305,35.854876328318625,0.0024301903488569074,0.004209608169020457,0.002708220702985299,0.003992728879170734,0.0028519042353354535,0.0038648792039035935,0.00320897815972067,0.004640304431918606,0.0033605373489560783,0.004395962913062522,0.0034460092382992626,0.004268208815901909,0,1,100,41320,784.3378852723255,FALSE
0.0036690954183000862,0.0036789149397207315,23.10531477842638,20.910367024993423,0.004150240782256686,0.004128799600729317,23.85340389309295,21.838724440961496,0.0035681193762798855,1.0840289935816574e-4,0.00345971647692172,32.91535002666981,0.0035681193762798855,1.0840289935816574e-4,0.00345971647692172,32.91535002666981,0.002832536742296142,0.004483774715309581,0.0030774130595461638,0.004264057092053365,0.003222631468637156,0.00416608797352877,0.0034400005210491334,0.004862107219228492,0.003603760895762652,0.004637147298587002,0.003697311315978416,0.004520940179392802,0,1,100,54655,1267.5730816609819,FALSE
0.003473713377820964,0.003474221770701188,19.37823991579,18.024565887454806,0.004751191352187503,0.004716500299443573,27.047763067605175,23.047769544710963,0.003579394130866223,1.0428128456370684e-4,0.003475112846302516,34.324415410125894,0.003579394130866223,1.0428128456370684e-4,0.003475112846302516,34.324415410125894,0.002182755032768581,0.004729279616290831,0.0025201996434146318,0.0044260694880109116,0.002732004187570359,0.004270086841482363,0.003796574009072193,0.005793732204299566,0.003990198603319836,0.005472811188761333,0.004101801870604588,0.0052840343986327865,0,1,100,92102,165.6852637162577,FALSE
0.004463699362040805,0.004405592828505025,13.075320927496845,12.200257541563932,0.0057842233283333854,0.005704596524458096,15.849760908096336,15.014599711037654,0.003555323978392167,1.045200800171708e-4,0.0034508038983749965,34.0157027990037,0.003555323978392167,1.045200800171708e-4,0.0034508038983749965,34.0157027990037,0.0028910769203858,0.006219036669388142,0.003156418135324948,0.005624145587295779,0.003361213044430938,0.005325207697932419,0.0045545115574133115,0.007230592432584136,0.004742886744785124,0.006714249142254289,0.0048725840889466444,0.006446018917956899,0,2,100,23838,81.11870283661614,FALSE
0.0047610044908620325,0.00475242249673933,38.743616380816725,34.05653204646645,0.0051954709218127145,0.005150805002614221,31.7065346798455,29.777167802455526,0.0035495752391136444,1.0617025787563761e-4,0.003443404981238007,33.43285878867728,0.0035495752391136444,1.0617025787563761e-4,0.003443404981238007,33.43285878867728,0.0033778479525760283,0.006164313076254819,0.0038020554484147514,0.005795699168461785,0.003996229645534183,0.005569819064106597,0.00411336856627937,0.006395434437805065,0.004315946999353654,0.006014209611830664,0.004440383783103223,0.005803335020885119,0,2,100,5441,32.76450643680472,FALSE
0.0026301004290604007,0.0025580211809771436,10.033848733809608,7.642367205609572,0.004832992729770537,0.0047572998939872805,15.014828272950103,13.930653992436191,0.0035795343828280233,1.070192732680954e-4,0.0034725151095599278,33.44756765317294,0.0035795343828280233,1.070192732680954e-4,0.0034725151095599278,33.44756765317294,0.0012269114425907176,0.004087032421234975,0.0014788723920544323,0.003810418690824371,0.001530603324769911,0.003534928506296686,0.003471466608549344,0.006299951081446797,0.0036987937624724356,0.005875208958543969,0.0037890442297729607,0.005588574164408928,0,2,100,59073,66.40273552000012,FALSE
0.004201768279833336,0.004179880757410929,13.35525435057605,13.043270435009893,0.0045275248228989476,0.0044795357333002545,12.098701611179997,11.913319821561473,0.0035483205503011594,1.0458150176741205e-4,0.0034437390485337472,33.928758818099396,0.0035483205503011594,1.0458150176741205e-4,0.0034437390485337472,33.928758818099396,0.003164339618215317,0.005270842554349046,0.0034295204022679895,0.004960959980245206,0.0035504983425844023,0.0047678522830983195,0.0035705314808668585,0.005589336930963815,0.003771664951414294,0.005249536467416028,0.003865702359622201,0.00503943625862906,0,3,100,53546,276.50412259850845,FALSE
0.004274011439575614,0.004261101454595831,59.937269923151106,37.80932549560215,0.004990243640944761,0.00491962835814605,51.195503581564765,38.499913383160724,0.003555732024023381,1.0619537988496455e-4,0.0034495366441384167,33.482925790887556,0.003555732024023381,1.0619537988496455e-4,0.0034495366441384167,33.482925790887556,0.0028789610056059074,0.005398821028590252,0.0033671043477792074,0.005061414796169133,0.0036111522366803267,0.004929531123240137,0.003951636435523905,0.006067430789734843,0.004208907149367028,0.005615808215415526,0.004321690294037982,0.0054238508858772405,0,3,100,68125,340.7391125103014,FALSE
0.0040077326532950664,0.003994962673125601,21.851145526298296,20.22225718440466,0.004369218806515893,0.0043395244427088765,20.857227328273954,19.64716304138563,0.0035922244661380992,1.0520571380252049e-4,0.003487018752335579,34.14476587156655,0.0035922244661380992,1.0520571380252049e-4,0.003487018752335579,34.14476587156655,0.003109199786294742,0.004952017166346099,0.0033403629867155213,0.0046521012453970305,0.003474782973057214,0.004508542544433016,0.003583383476043595,0.005248997849491313,0.0037358532181060128,0.004942817429625722,0.003827336520766121,0.0047896213730180635,0,3,100,76181,851.3215936257316,FALSE
