mean_growth_rate_diff,median_growth_rate_diff,mean_growth_rate_ratio,median_growth_rate_ratio,mean_birth_rate_diff,median_birth_rate_diff,mean_birth_rate_ratio,median_birth_rate_ratio,true_edge_growth_rate,true_center_growth_rate,true_growth_rate_diff,true_growth_rate_ratio,true_edge_birth_rate,true_center_growth_rate.1,true_birth_rate_diff,true_birth_rate_ratio,growthRate_hdi95_lower,growthRate_hdi95_upper,growthRate_hdi85_lower,growthRate_hdi85_upper,growthRate_hdi75_lower,growthRate_hdi75_upper,birthRate_hdi95_lower,birthRate_hdi95_upper,birthRate_hdi85_lower,birthRate_hdi85_upper,birthRate_hdi75_lower,birthRate_hdi75_upper,dr,i,n,id,minBirthRateESS,single_death
0.0024439637781850424,0.002416083039584592,2.733463316706964,2.6745365288743566,0.0034194273927602376,0.003375916979332058,3.331875067471019,3.270097903261548,0.0035237654561594517,4.4576234922543095e-4,0.003078003106934021,7.905031598748626,0.0035237654561594517,4.4576234922543095e-4,0.003078003106934021,7.905031598748626,0.001203847551529271,0.0036919441172483724,0.0015339920277120367,0.0033425800956739258,0.0017060864475188348,0.0031513664660260026,0.0024176104898356657,0.00447672332134005,0.002633770769688095,0.004116482526768295,0.00276203848207134,0.003934977108751224,0,1,100,23147,105.04794595167046,FALSE
0.0021571935130387603,0.002152406415714338,4.1191951060303476,3.9048374071998646,0.0026761428316629085,0.0026498032119789267,4.612554719811438,4.399096364991361,0.0035094916223824615,4.512996014065299e-4,0.0030581920209759314,7.776411969885872,0.0035094916223824615,4.512996014065299e-4,0.0030581920209759314,7.776411969885872,0.0013255631735322063,0.002972345540678941,0.001546992568547926,0.0027340135479234262,0.0016775955294022907,0.002622679656432495,0.0020097397203973064,0.003436896139977841,0.0021266559065673952,0.0031594709890386983,0.0022107280081905168,0.0030302931206760775,0,1,100,42935,1556.6913380647927,FALSE
0.0024649831288320297,0.002443894104430239,4.9080867334365585,4.303050020377094,0.002770816897773449,0.0027386181066887645,4.996945143186477,4.4835299145343095,0.0034905927441510097,4.55418489538791e-4,0.0030351742546122188,7.664582849251431,0.0034905927441510097,4.55418489538791e-4,0.0030351742546122188,7.664582849251431,0.0015650797829871836,0.003396920329663674,0.0018015165114796997,0.0031212132059830564,0.0019209329436110022,0.00296467521196775,0.0019840574364695007,0.0036270101554025922,0.0021393278088582745,0.003343431988008507,0.002243081118339706,0.0032030170304537366,0,1,100,47713,252.15366433095045,FALSE
0.001483804425726874,0.0014709721413903541,2.7078732782515607,2.5661297291462577,0.002079960750449196,0.002062512862353379,3.2141813308007663,3.0941734206873357,0.003516664956939294,4.529664119427933e-4,0.0030636985449965007,7.763632941030131,0.003516664956939294,4.529664119427933e-4,0.0030636985449965007,7.763632941030131,6.820764951073401e-4,0.002291457117729859,8.314110948680685e-4,0.002060189225196762,9.473597649584959e-4,0.0019504115237188235,0.001459619084003465,0.002723575618205568,0.0016076748346960123,0.002531805852157153,0.00167948429529362,0.0024178682531468057,0,1,100,91773,646.6821271260417,FALSE
0.002110104407193315,0.0021041413957374887,2.931005131114172,2.7895484349973962,0.0027713354045421465,0.002745884462198395,3.3849493321156348,3.2669920174276217,0.0035230741345682625,4.306896088393231e-4,0.0030923845257289397,8.180076933043937,0.0035230741345682625,4.306896088393231e-4,0.0030923845257289397,8.180076933043937,0.0012192903437369235,0.0029775597833822977,0.0014573501922841537,0.0027178328174967204,0.001610915464323803,0.002606676114451762,0.0019494953518714284,0.0036625185521709557,0.0021355995574333445,0.0033771547192603868,0.002245752739932786,0.0032258832350466147,0,2,100,65103,82.776520281575,FALSE
0.001100363159077978,0.0010413734249556119,2.218024459178273,2.0298530698908106,0.002026976154843838,0.002005374971685638,3.0201883646232646,2.8930804648770003,0.0034855871919427556,4.310883895994677e-4,0.003054498802343288,8.085551074992486,0.0034855871919427556,4.310883895994677e-4,0.003054498802343288,8.085551074992486,2.7022356844830404e-4,0.0020779266958232583,4.3886201756731017e-4,0.0017578885554822689,5.183954841268155e-4,0.0015603361198979206,0.0013995467282657602,0.002701705855971866,0.0015294590008307477,0.0024824290849004248,0.00159867857199007,0.002361889877717173,0,2,100,68265,245.4350440049862,FALSE
0.0019985559915702035,0.0020138618451215422,2.8794179414583474,2.7981066327122126,0.002421268818116004,0.0024007026395604907,3.139788807158886,3.038527886157783,0.003457552450077636,4.5116369603537525e-4,0.003006388754042261,7.663631804733095,0.003457552450077636,4.5116369603537525e-4,0.003006388754042261,7.663631804733095,0.0011147217693832172,0.0028723540264946994,0.0013533706125932003,0.002635972532757469,0.001506659772896661,0.0025190150534491144,0.0017476575133879265,0.003125000663620942,0.0018947770053249972,0.002898101154672505,0.001994611373406915,0.00279572495696025,0,2,100,94675,1244.4712959269918,FALSE
0.0015836301916548985,0.0016186178201552347,3.0410921382824645,2.8043848894054184,0.0020276288704110645,0.001992169234554489,3.344294186457393,3.0727478539951445,0.0035170140060140713,4.3290093599573795e-4,0.0030841130700183335,8.12429291224424,0.0035170140060140713,4.3290093599573795e-4,0.0030841130700183335,8.12429291224424,5.216928617909522e-4,0.002647157194360091,8.066105656363378e-4,0.0023191883028146013,0.0010401234393196993,0.0022141537490727122,0.0013633100371134503,0.002748052283502009,0.0014821453620417755,0.0024756209632213395,0.0015762172524471972,0.002358252438919672,0,3,100,44821,249.80815570486953,FALSE
0.0030632851292838516,0.003056978689288041,2.797498663551687,2.782729678608158,0.003518349584319583,0.0034995711371213593,2.9986598502320834,2.976584703515926,0.003472010187658176,4.3206491259524505e-4,0.0030399452750629313,8.035853147165245,0.003472010187658176,4.3206491259524505e-4,0.0030399452750629313,8.035853147165245,0.0019292928699177051,0.004160983993682622,0.002245798600365551,0.003876569388267732,0.00239901725597048,0.003704915768285514,0.002575377365955172,0.004475186931074793,0.0027882986011985317,0.004178662674335105,0.002927841146511757,0.0040510499368777535,0,3,100,8223,319.4121310974144,FALSE
0.0015648769506662959,0.0014829115413611167,2.174142020998541,2.101117230110401,0.0031453560325883003,0.0031153143877363917,3.264995816560032,3.232715968082692,0.003517953565020853,4.2561199898236195e-4,0.003092341566038491,8.265635305001451,0.003517953565020853,4.2561199898236195e-4,0.003092341566038491,8.265635305001451,4.975114585833351e-4,0.002827577171676657,6.883418386652324e-4,0.00236857857753797,8.079707952729398e-4,0.0020956488746792026,0.0022635699836848983,0.0041005226472080256,0.002450751706305438,0.0038131521598651704,0.0025570417736189076,0.0036486833355721376,0,3,100,88957,163.6967901730858,FALSE
