terminal_branch_length_variance,norm_terminal_branch_length_variance,clock_rate_variance,i,model
28.771641161616163,0.03908994394386499,0.05956915635423138,10,boundary_driven
32.303538141414144,0.04447669964156001,0.0717499944240481,11,boundary_driven
30.10424867676768,0.0314069590886295,0.07996648854749719,12,boundary_driven
27.782989202020204,0.04022798211338987,0.0737405682787632,13,boundary_driven
29.0565487979798,0.03656401494644146,0.0541055629243222,14,boundary_driven
28.78194509090909,0.04717655606698862,0.06708827568700702,15,boundary_driven
36.76990839393939,0.04262698879852154,0.04935753930837622,16,boundary_driven
32.721395343434345,0.0334210960686173,0.04263029268659702,17,boundary_driven
25.752189202020205,0.03566800522553519,0.06225751876354363,18,boundary_driven
31.67080883838384,0.04642082020780495,0.07426616015609518,19,boundary_driven
30.863022222222224,0.04551520380765711,0.08297676968938514,20,boundary_driven
38.00408804040404,0.04503374268994824,0.05372268502816104,21,boundary_driven
35.88534152525253,0.04731395058729196,0.05851743075946523,22,boundary_driven
39.20828584848485,0.0439153824674925,0.07548563938465909,23,boundary_driven
33.38457877777778,0.03918119801944706,0.0650387482887103,24,boundary_driven
29.948475666666663,0.03512440850378433,0.07916901813877024,25,boundary_driven
31.529046171717173,0.04568679439511589,0.06909599833815894,26,boundary_driven
27.647956878787877,0.03898708012118034,0.05829696254369495,27,boundary_driven
27.314447474747475,0.04469876119782253,0.07664991940495706,28,boundary_driven
36.30004318181818,0.05220196871914812,0.05042415916598781,29,boundary_driven
31.67631943434343,0.03774311353518725,0.07058629440884474,30,boundary_driven
35.37652165656565,0.04126415769982967,0.06501862725034933,31,boundary_driven
33.435235919191925,0.03762534058563671,0.04932483367244233,32,boundary_driven
27.688850141414143,0.03242981697230215,0.05021479549270363,33,boundary_driven
28.83784024242424,0.03920878288457973,0.06800747402534031,34,boundary_driven
29.878059343434344,0.03962336177449175,0.06585199182628854,35,boundary_driven
41.75378661616162,0.04473767788703194,0.04618584189388125,36,boundary_driven
34.557098696969696,0.04373363561807573,0.06658706738839731,37,boundary_driven
30.55441748484849,0.0388336558219483,0.06071941440509124,38,boundary_driven
35.14174766666667,0.0409903107954602,0.05023013529071488,39,boundary_driven
37.214366414141416,0.05085996892745536,0.06909580693850122,40,boundary_driven
27.08192424242424,0.04021654841261244,0.06349286960627447,41,boundary_driven
28.2126047979798,0.03833042174649098,0.05052178957020119,42,boundary_driven
34.34435001010101,0.05331778093561164,0.09588689897639256,43,boundary_driven
26.11778125252525,0.03730410290369018,0.057015831824593,44,boundary_driven
33.85603736363636,0.0385631784740297,0.05493440923253704,45,boundary_driven
26.024953535353536,0.03858744855976785,0.08516044669249495,46,boundary_driven
28.16574428282828,0.04208510107677379,0.07843070665427455,47,boundary_driven
33.828900767676764,0.0451583735030898,0.09079206091226596,48,boundary_driven
29.854076727272727,0.02723236022085459,0.04620870447097549,49,boundary_driven
27.304599383838383,0.03535564099252902,0.05414829701040668,50,boundary_driven
32.272551626262626,0.0382420381812622,0.05849175384932802,51,boundary_driven
33.2964256969697,0.03398669548221345,0.05242908241611913,52,boundary_driven
33.228641323232324,0.03849541456406339,0.0537369116771154,53,boundary_driven
27.203297565656563,0.03028642875514438,0.06928767244638673,54,boundary_driven
29.955382333333333,0.03636730120959746,0.04933278165197941,55,boundary_driven
31.885035747474753,0.05012988908937552,0.08438006956023551,56,boundary_driven
28.35232803030303,0.03926932100442956,0.04929393454745848,57,boundary_driven
33.63274152525252,0.04232257837533119,0.06758653799989364,58,boundary_driven
28.668797979797983,0.04310293068586447,0.0673450383024954,59,boundary_driven
28.863014252525257,0.03758968031730041,0.05870249148896763,60,boundary_driven
39.49544423232323,0.0449866547724822,0.05973228506191865,61,boundary_driven
36.08347551515152,0.04433072339857052,0.06708772917370305,62,boundary_driven
27.73530580808081,0.03887632308479739,0.07744467408638556,63,boundary_driven
27.914721727272727,0.040387979826025,0.060180007584254513,64,boundary_driven
35.68896703030303,0.02950358718310463,0.04449064480515349,65,boundary_driven
34.87562056565657,0.04888483661493432,0.06412842688488549,66,boundary_driven
27.488146464646466,0.03810074252896001,0.06602891996430778,67,boundary_driven
27.31473660606061,0.03716532901404133,0.05864135465091837,68,boundary_driven
30.089212121212125,0.0461284678834008,0.08071501780264702,69,boundary_driven
30.605564,0.02998186622779626,0.04223920505081649,70,boundary_driven
29.659980646464646,0.04077640840784333,0.05987794411255194,71,boundary_driven
32.874209808080806,0.04580468442089269,0.0794265210010739,72,boundary_driven
33.812074787878785,0.0265150298590467,0.05358279509923156,73,boundary_driven
30.319181818181814,0.04278596929231032,0.06384788315886697,74,boundary_driven
27.353733979797976,0.03358216425218861,0.05676216869622957,75,boundary_driven
30.309237363636367,0.04117896448348767,0.05557848897002041,76,boundary_driven
29.21253409090909,0.04450522299266877,0.0602481215683454,77,boundary_driven
31.410202616161612,0.04141358870646671,0.06917575284060462,78,boundary_driven
24.757745565656567,0.02514231231794694,0.04167221065612094,79,boundary_driven
31.327873727272728,0.03546772311795775,0.05157203225563518,80,boundary_driven
34.40998807070707,0.05209766699072971,0.07815192077541097,81,boundary_driven
26.97873021212121,0.04135992278931878,0.06797983154886492,82,boundary_driven
30.05393223232323,0.03625917955949984,0.04947630207409021,83,boundary_driven
34.41023127272727,0.0394336165972665,0.04553771774377139,84,boundary_driven
31.007430818181817,0.03379615060160913,0.05080533639975231,85,boundary_driven
34.42139655555556,0.0291217012301986,0.03752844876578775,86,boundary_driven
32.71236746464646,0.04418296863026429,0.05661066779599582,87,boundary_driven
25.360892888888888,0.03884925821958233,0.08677576841608078,88,boundary_driven
31.817365292929292,0.03340968420606399,0.04502481176622679,89,boundary_driven
27.39900226262626,0.02170422751376091,0.04055516563277005,90,boundary_driven
36.13347713131313,0.05027083834773182,0.07069516451525083,91,boundary_driven
30.916379585858586,0.02965190095628852,0.04042232349187714,92,boundary_driven
30.528499585858583,0.02883170747048838,0.04862903189969508,93,boundary_driven
28.79119687878788,0.03728057702960333,0.0655351194343257,94,boundary_driven
34.802830898989896,0.03514156394804146,0.04905246115378993,95,boundary_driven
37.73404221212121,0.05104049948609389,0.06880738872868376,96,boundary_driven
26.94055227272727,0.03102031636242924,0.05292098028980657,97,boundary_driven
30.160977080808077,0.04390473545969589,0.09650775102266106,98,boundary_driven
33.606579909090904,0.04895778204809004,0.05876084582800982,99,boundary_driven
4.4661694545454544,0.02162826393299586,0.04408480598578653,10,unrestricted
3.5021859696969697,0.01695999295726458,0.03703094441018351,11,unrestricted
4.9648174141414145,0.02810951288154569,0.04532942670918234,12,unrestricted
5.484643343434343,0.01189828322409632,0.0188468363898501,13,unrestricted
4.835068070707071,0.0298832872927487,0.05061449829649362,14,unrestricted
4.088827717171717,0.02314988564511704,0.05945082750701818,15,unrestricted
4.169256272727273,0.03087779892173024,0.0662539400697297,16,unrestricted
6.109675505050505,0.02447394450028242,0.04002253304420215,17,unrestricted
3.483881,0.01903126773658383,0.05857606694891217,18,unrestricted
4.735159787878787,0.02515512131360439,0.0445179925520781,19,unrestricted
4.04369696969697,0.02503153609260238,0.07230145971165074,20,unrestricted
5.201022787878788,0.0190576203320899,0.03427957118362402,21,unrestricted
5.0838689292929296,0.01652476024598256,0.02810792386790772,22,unrestricted
5.763925767676768,0.03760772735010066,0.04656527757532796,23,unrestricted
4.958775191919192,0.01244667489266908,0.02734897152901594,24,unrestricted
4.860154292929293,0.03008561930104097,0.04714781544394749,25,unrestricted
4.4841197070707075,0.0222695995158364,0.0639260020461018,26,unrestricted
3.4906143333333333,0.01578628469073749,0.03080864251252066,27,unrestricted
4.970417888888889,0.02644344259828812,0.05687106990949321,28,unrestricted
4.4067323232323234,0.02762548873023688,0.04260268045084458,29,unrestricted
3.603097131313131,0.01875640100923235,0.07018873699769923,30,unrestricted
3.9991901414141418,0.02005869430285001,0.04668372052087234,31,unrestricted
5.528128929292929,0.0214065366994389,0.03494051797125479,32,unrestricted
4.271313696969697,0.02302540369376519,0.05128703752292767,33,unrestricted
5.24161802020202,0.0316452313476165,0.06258445573382178,34,unrestricted
4.02996504040404,0.01839830642989426,0.04112910536467045,35,unrestricted
5.010063626262626,0.01691536995491191,0.03340686366206984,36,unrestricted
4.514848444444444,0.02790416001916239,0.05621570545158332,37,unrestricted
3.7646817777777777,0.0152731623099427,0.04452651335337277,38,unrestricted
5.535224484848484,0.02910762065420594,0.05924493419656861,39,unrestricted
5.217709848484849,0.02157839496483637,0.05157112630941135,40,unrestricted
4.140416525252525,0.02319696231742648,0.05722763177572679,41,unrestricted
3.852489535353536,0.02329482920114413,0.04435112172704959,42,unrestricted
4.573080515151515,0.02217685556420029,0.07116142004530164,43,unrestricted
4.579863383838384,0.0235007480636365,0.05092731416858647,44,unrestricted
6.764314505050505,0.02801055815212829,0.0938639175709905,45,unrestricted
4.120304484848485,0.01463340518626551,0.03997631228859637,46,unrestricted
4.423932767676767,0.01974080767938356,0.06610216360956056,47,unrestricted
6.059044555555555,0.03334451168208069,0.06921050632445486,48,unrestricted
4.469030818181818,0.02470408545034932,0.0708246055922083,49,unrestricted
4.932331424242425,0.02567590679128131,0.04221489471038723,50,unrestricted
4.465328272727273,0.01890190851948731,0.05270487291165671,51,unrestricted
5.9891167272727275,0.02189231896612341,0.04326885724968518,52,unrestricted
4.579231060606061,0.02734790138653289,0.0564062630553466,53,unrestricted
5.1249476666666665,0.03009320278132538,0.04012605335865114,54,unrestricted
4.0610899393939395,0.02063133189999608,0.04508997721447835,55,unrestricted
8.16966112121212,0.02584285727322227,0.02560970909673017,56,unrestricted
