terminal_branch_length_variance	norm_terminal_branch_length_variance	clock_rate_variance	i	model
101.48178459345444	0.015790665865743687	0.06196401993741916	0	boundary_driven
103.76142385996367	0.016784739516474887	0.06968748647200818	10	boundary_driven
97.38101352909875	0.015375528026304227	0.06236270151928345	11	boundary_driven
102.4312372040487	0.01763711273105052	0.0694763298716777	12	boundary_driven
106.09074752002738	0.016838757123892874	0.06561875999481198	13	boundary_driven
102.88254955838383	0.015942269348417647	0.06416047556755168	14	boundary_driven
99.94250396279529	0.01571407575991501	0.0593825485696136	15	boundary_driven
98.56068021564936	0.01536807278995646	0.07636166794900187	16	boundary_driven
105.54068273335173	0.016839732203437728	0.06799377553438211	17	boundary_driven
99.45272959714146	0.016036721325817634	0.07024623877861458	18	boundary_driven
103.68857799019902	0.01787314666408349	0.07008971016010493	19	boundary_driven
101.9196739221631	0.0174916013291026	0.0684415121870144	1	boundary_driven
101.74269168738127	0.01714162082318672	0.0692846162233359	20	boundary_driven
97.9921995573619	0.016403108650777133	0.06686914443440045	21	boundary_driven
100.73863480725572	0.01738366922992653	0.07060615957179492	22	boundary_driven
102.31818240949104	0.01672810534836125	0.06681270477269034	23	boundary_driven
100.47156480325498	0.017861611520578764	0.07008602689571815	24	boundary_driven
100.65489207298229	0.016686511607449734	0.06363540513475895	25	boundary_driven
102.5729552292063	0.017281503723680553	0.06631673053300242	26	boundary_driven
101.80369557726873	0.013845074154784667	0.053759036742269124	27	boundary_driven
104.04890370927814	0.016724716477489666	0.06462633750110226	28	boundary_driven
110.35416634454056	0.01910563821754516	0.07055814788012164	29	boundary_driven
100.45287655693294	0.01744877608473283	0.07204898039508534	2	boundary_driven
107.58162018270097	0.018362941526824855	0.07206883253922425	30	boundary_driven
105.03148313043896	0.017543578079053147	0.06605688776614171	31	boundary_driven
101.11673567631439	0.014781704026941648	0.05983915681517243	32	boundary_driven
106.97606435519583	0.01374888196583721	0.05058109787007724	33	boundary_driven
101.77361270562245	0.01507453253213284	0.06310255227600496	34	boundary_driven
100.11906750734428	0.01725785821461631	0.069305106205531	35	boundary_driven
100.78331956780107	0.015456230895386704	0.06336106711831155	36	boundary_driven
99.74413616591322	0.01634207926942316	0.06765007195566371	37	boundary_driven
100.41869190061155	0.014022233551965956	0.06016493046156739	38	boundary_driven
101.75715595063406	0.016618670142699615	0.06920063674384845	39	boundary_driven
105.62930135591058	0.017141352810403684	0.07290688584295127	3	boundary_driven
102.81160676091858	0.01578357536916975	0.05590112546213273	40	boundary_driven
101.7160103281556	0.01592628910160619	0.061872206078782195	41	boundary_driven
101.58369531074126	0.016804407780852723	0.06489659976183218	42	boundary_driven
106.741856329411	0.017049329542568575	0.0673348719744231	43	boundary_driven
100.57637716355535	0.014927463538407857	0.06064183236830643	44	boundary_driven
