"","...1","mean_growth_rate_diff","median_growth_rate_diff","mean_growth_rate_ratio","median_growth_rate_ratio","mean_birth_rate_diff","median_birth_rate_diff","mean_birth_rate_ratio","median_birth_rate_ratio","growthRate_hdi95_lower","growthRate_hdi95_upper","growthRate_hdi85_lower","growthRate_hdi85_upper","growthRate_hdi75_lower","growthRate_hdi75_upper","birthRate_hdi95_lower","birthRate_hdi95_upper","birthRate_hdi85_lower","birthRate_hdi85_upper","birthRate_hdi75_lower","birthRate_hdi75_upper","dr","minBirthRateESS","n","clock_model","true_birth_rate_diff_weighted"
"11",11,-0.0014655132006456,-0.0271480743947039,2.70221449624505,0.569081990114704,0.363720067353922,0.344393321936305,8.73118689030475,6.4425131636113,-0.124105954144728,0.163735174623038,-0.0975711602346397,0.121586021117642,-0.0944021459130971,0.0843599837648535,0.0981961113087858,0.680100710907438,0.114682657345886,0.555232197372347,0.129466756599677,0.488398302783941,0,100.533134680832,19,"state_dependent",0.403799374460591
"12",12,0.104046308697383,0.106212607672783,4.66368614395806,4.24929292387421,0.228853435534785,0.210520987801146,25.0276201510067,6.39496676887685,-0.0517600922459823,0.258451271979381,-0.0167232278478101,0.204528658754199,0.0121741213641302,0.189900215090133,0.080389172399916,0.416394557339284,0.10190862363264,0.330144360733665,0.119686778988841,0.295379385917537,0,263.471466513009,20,"state_dependent",0.403799374460591
"13",13,0.125116230959258,0.123775731541926,7.56104502157187,7.00819404102617,0.234163967242693,0.210948183001303,20.139202595052,9.91005732525818,0.0119951047193677,0.246639379578082,0.0450393589951435,0.204673539231058,0.0619979350084719,0.183214753130156,0.0995657595744828,0.419655388833915,0.11724990018619,0.328311322557009,0.127929457132111,0.289404036817377,0,157.680303114096,30,"state_dependent",0.403799374460591
"14",14,0.154953112904891,0.155153392127344,-11.0764412516695,8.30613024437415,0.336881656005789,0.308142829290576,43.2886292337776,15.4785188464622,0.00937536362277996,0.287286539847612,0.0561315617507308,0.248826057640898,0.0806197233057019,0.228228797471755,0.157595389368495,0.59382851162469,0.170613864457212,0.475828551960316,0.181719527441161,0.417775787549861,0,61.234188522191,40,"state_dependent",0.403799374460591
"15",15,0.0562549181982296,0.0497618659786855,2.37645319702618,1.40741997491868,0.166933591114673,0.150458020834571,7.30390476641728,3.13062424028294,-0.188767549052597,0.328460607160108,-0.110679329962721,0.216073776531628,-0.0731739354908511,0.175703320534784,-0.111040116139312,0.474404579408426,-0.0302911547968415,0.357690489482195,0.011723394789312,0.299714913516856,0,2972.34074387709,5,"state_dependent",0.403799374460591
"16",16,0.175062032846358,0.174450889525734,2.28391514503906,12.5390652217586,0.305561313862061,0.267953968845328,89.4131727272606,24.604548157776,0.0627973567997925,0.292661073375589,0.101298413175433,0.243945686720466,0.120353527114599,0.22816748268807,0.15178315415109,0.583956536330232,0.168359822768674,0.4162607135056,0.17716209148295,0.349010991861251,0,49.5863393632864,50,"state_dependent",0.403799374460591
"17",17,0.0180065214318394,0.0195047605534005,1.44318724289243,1.13747349190299,0.12704440448848,0.112921753737393,5.21553509151919,2.715298609441,-0.231088026845702,0.259580281925942,-0.129569077203039,0.186171991127723,-0.0972804427889604,0.137685640840194,-0.138926960898066,0.422487189248869,-0.0879664377579735,0.307043245622289,-0.0447542670595537,0.263007705885355,0,1378.97375362401,6,"state_dependent",0.403799374460591
"18",18,0.21405413399259,0.208630375784297,3.07496385059151,12.2430502687456,0.327024925303977,0.314418217577063,21.500126757541,15.145124319241,0.0828953012992841,0.351153436161074,0.114199241895007,0.30067929493647,0.132119380155155,0.275871812895393,0.19114250676964,0.484326302812576,0.211204567585347,0.423673959987462,0.226788316019184,0.395071000752052,0,235.626510251371,60,"state_dependent",0.403799374460591
"19",19,0.0196384535232689,0.0157839921992841,-368.07382725494,1.03874597919647,0.147120226869292,0.134050820180714,7.00695319419723,3.07909784410465,-0.187840367586141,0.250774105104596,-0.111597959797324,0.168102451468833,-0.081626734504604,0.128150278824028,-0.111267106831631,0.415422668583774,-0.0385982923927002,0.325533580944582,0.00428580910288329,0.279851078515264,0,1495.17908314915,7,"state_dependent",0.403799374460591
"20",20,0.213702110469269,0.211277926357137,323.949070591165,22.2721602743621,0.291037363369527,0.280994038013467,96.9613618565722,28.2645372946956,0.124771199184378,0.308659143524083,0.147234920752389,0.277111163735066,0.16156883951002,0.263614785181112,0.186721773553236,0.422181129304839,0.19860296589889,0.365740215231299,0.209834435380667,0.340718840880371,0,261.849633156954,70,"state_dependent",0.403799374460591
"21",21,0.00485958499951239,-0.00317010180515746,2.02592084780323,0.875701137271217,0.206482491787297,0.183000867312563,4.9171394764498,3.78306964311294,-0.190137094508877,0.215946592510315,-0.112022136871337,0.139245146903591,-0.0908114743743191,0.0947897622100394,-0.0992756107120131,0.540795326985437,-0.0253179846449691,0.43028910753644,0.0109434308377236,0.364879638785464,0,781.124401791675,8,"state_dependent",0.403799374460591
"22",22,0.192072803263451,0.191662317771078,71.6164243323525,18.0455281277045,0.259125315205628,0.249539272135935,60.0186442277882,21.3336957033855,0.113630476965751,0.26369119083196,0.137519351648344,0.242278246343621,0.149986841521636,0.232172814035874,0.176613589619426,0.365251596703573,0.188529929256763,0.317417268218366,0.198420904146483,0.297953168077804,0,397.544332046439,80,"state_dependent",0.403799374460591
"23",23,0.0358606930396844,0.0175612481528494,0.790314624259549,1.00776403737685,0.264634280343465,0.239324506357578,12.6471888766176,5.00594417887593,-0.132286483701768,0.24491874831677,-0.10091723800805,0.173152755099366,-0.0873599310781697,0.134212829801092,0.0496783552559699,0.54038701478807,0.0730977175318324,0.42282096412976,0.0926590500204006,0.366703044583048,0,720.389648555749,9,"state_dependent",0.403799374460591
"24",24,0.195914893777523,0.190625477510036,4.36054299877718,4.86955555751034,0.513925967548488,0.508364502270922,35.3666220254926,10.6967477343945,0.0433361953425256,0.360816040113189,0.0743235702984804,0.302837047844522,0.0954598586707971,0.274506230354835,0.197320270383962,0.771486446994658,0.3219939705711,0.744068169619048,0.35986807076579,0.67469712489025,0,72.7462250522662,90,"state_dependent",0.403799374460591
"25",25,0.0299643352652017,0.0158076865207805,5.82915135124351,1.28737735735713,0.277641171783809,0.250146770134717,8.85049920586726,5.44030334666465,-0.0797045263244719,0.172378670581034,-0.0545857417054618,0.108790685870896,-0.0459134182018183,0.0759764014432464,0.0628200099804763,0.557547355753078,0.089837879734533,0.429352969021301,0.10135926321208,0.367704573666385,0.01,407.083976392827,10,"state_dependent",0.380334583258963
"26",26,0.488713048325619,0.484398338923128,-124.273533969479,31.6414873504724,0.582738039425785,0.569711822873293,323.019465870134,79.9023736692876,0.350645367703008,0.627115752460262,0.38930680738111,0.581436397635147,0.407900644645765,0.558250791725705,0.441285659066408,0.755143851600402,0.466151308827406,0.684663140200007,0.478680439897813,0.647847309150415,0.01,547.362090048734,100,"state_dependent",0.380334583258963
"27",27,-0.0273525155481673,-0.0385622680152603,0.685521738353925,0.412022258360903,0.388709858888733,0.367346051406498,6.21351408600054,5.98263723797731,-0.132653493033777,0.115107671362087,-0.11367946021095,0.0455510355958378,-0.101761210353458,0.0145525459414748,0.14418529740908,0.674056253627975,0.177631966110784,0.558907803542879,0.206083245832,0.507799443526693,0.01,525.125557409992,20,"state_dependent",0.380334583258963
"28",28,0.078963278246135,0.0656969535872151,4.51078574786562,2.2458936932372,0.358264494866088,0.33324560092276,9.72104819827259,7.00845684682479,-0.0659586138467533,0.25159080272279,-0.0456141523902345,0.199117874504568,-0.0388921302122041,0.162935006138408,0.149232125274666,0.629028169795464,0.169808878380471,0.510910980691462,0.187109835662756,0.454137849658195,0.01,196.614357244861,30,"state_dependent",0.380334583258963
"29",29,0.137489848045923,0.142335847269597,-13.7679755093743,4.88231604243172,0.333582929852085,0.304064947294445,111.065978607212,9.83471448881521,-0.0331036031325918,0.283747623200176,0.0161169412340281,0.244387795293452,0.0557575407871097,0.23096277278249,0.134617991688484,0.605026105897711,0.153758326991839,0.486458830399498,0.162248243110419,0.421584044551381,0.01,59.8412256507061,40,"state_dependent",0.380334583258963
"30",30,0.190521460427215,0.187040691966621,16.239046103121,6.68160879442183,0.386046206995587,0.368590700016814,22.1316132820474,11.3349059391643,0.0402318777966068,0.338051480732162,0.0761501602083762,0.290801243737813,0.0995040715275768,0.26972242486726,0.177201965507713,0.628211465778298,0.196087926620633,0.532882389322504,0.21555133873241,0.486031972763648,0.01,112.569443651091,50,"state_dependent",0.380334583258963
"31",31,0.192074299705672,0.190564270607181,18.1806569772429,20.1482780936115,0.29478346564486,0.272372901631179,76.6637112589157,30.2391685009622,0.0989686247718774,0.279857074547751,0.125697024977774,0.25093759491284,0.138559852422308,0.235774819978583,0.175205564365717,0.466325026649734,0.187242090190553,0.378206245187461,0.196145033656941,0.339948995343114,0.01,113.113494568231,60,"state_dependent",0.380334583258963
"32",32,0.198767601853268,0.195837745561369,-4.95319747963023,12.1926561527205,0.30340884005695,0.281727677655516,45.7022953339428,19.2085210702522,0.0988912236455328,0.306134352557024,0.128312065952492,0.271171739121849,0.140038025724371,0.250410820437227,0.168360939856785,0.49781746780807,0.184306991683735,0.402611948652993,0.192019715286804,0.358223798872678,0.01,119.485095702606,70,"state_dependent",0.380334583258963
"33",33,0.229976111700199,0.221785851620382,18.5127555726587,18.3666816205514,0.352033398471966,0.314442105356916,59.4100207108009,27.3148387055008,0.120288086008386,0.358933659621695,0.143734375505708,0.300582303778569,0.156950794680792,0.276257183769283,0.198636840993951,0.611389844708599,0.204725592647891,0.490502938938284,0.211322989343161,0.415679852859721,0.01,82.4223706705066,80,"state_dependent",0.380334583258963
"34",34,0.234449726504281,0.230599641977039,194.099277208846,22.6636653462094,0.312409113918297,0.301326900655452,128.480513939947,32.3788834068388,0.143313125873136,0.334753710198317,0.166143686228747,0.300573669068194,0.176634876763631,0.281641251037985,0.206618220605335,0.437811435167985,0.220806351994972,0.389201255731722,0.229804349623432,0.363440295862508,0.01,281.775605580551,90,"state_dependent",0.380334583258963
"35",35,0.0359151614784613,0.0298417943953013,-24.7699182396491,1.3388699888627,0.202444693187567,0.17765218291499,6.75549671425825,4.02862071317265,-0.122147755199343,0.208241649557298,-0.0847336781616076,0.148776759940386,-0.0706360125721364,0.117049410536615,0.0175217375196627,0.461388297969455,0.0468082431053496,0.345840037859881,0.0621833342855089,0.292313554757336,0.02,548.355367833715,10,"state_dependent",0.370964555380402
"36",36,0.439849810361126,0.440654063397001,17.0556715312573,21.7603696207554,0.551695296049359,0.54107395363616,65.4413871971591,25.5458119232745,0.302646524189349,0.571000871035429,0.342207541222897,0.536661662317057,0.362760216261226,0.515849939065718,0.415181682762585,0.712934659924838,0.435300013350954,0.645666882786333,0.456008992174993,0.621283353092142,0.02,876.194402301311,100,"state_dependent",0.370964555380402
"37",37,-5.80421559948125e-05,-0.0110993429957249,1.26312539026963,0.833766081101429,0.350526253442931,0.3298194668695,5.5987882801949,5.24478066142043,-0.0873219305320403,0.124350107630969,-0.0699375712024205,0.05809676158195,-0.0594931676249831,0.03395022109198,0.141558682423637,0.607914851041529,0.169129887190701,0.496583535360562,0.193143236484715,0.448653414527839,0.02,519.58577811512,20,"state_dependent",0.370964555380402
"38",38,0.184166381316628,0.178807238305809,18.4389430297686,9.50223970976475,0.367585658942875,0.350497405506837,26.0030526354515,15.5331381552895,0.0564588949852878,0.323516710497142,0.0815958521728068,0.276742341704207,0.0985217164036881,0.255518884769466,0.18626353825275,0.583948762770002,0.210463389605241,0.491731666164545,0.231155623437259,0.45251662978024,0.02,316.081077359778,30,"state_dependent",0.370964555380402
"39",39,0.16556973357343,0.163751934845689,44.4648448730039,9.31704188525899,0.279814213570165,0.264511289680711,23.6291097629187,12.6878151178363,0.0533316594759428,0.274375763879978,0.0841955007753194,0.242402241518591,0.0970628637926383,0.222233875200595,0.14861586038852,0.446641008360253,0.170294673972957,0.374091822839455,0.178471917973218,0.335888663608901,0.02,211.070948533599,40,"state_dependent",0.370964555380402
"40",40,0.219112395546782,0.217787057421123,55.3962426895799,21.1240866915525,0.315535108130273,0.304275740220166,72.8507875048769,24.0149941823592,0.116908532707615,0.323924146899029,0.140391802555734,0.291627892154084,0.154275202921361,0.273973740164137,0.192268941800431,0.458798939405666,0.213848727057012,0.402903334192178,0.225620158973851,0.374358851647573,0.02,492.710906290204,50,"state_dependent",0.370964555380402
"41",41,0.163245744170159,0.161611073524169,8.31819347352871,4.88528778455838,0.357629259753199,0.341057055967863,13.3069860990683,8.15934628261222,0.0124939227789952,0.30967727555622,0.0514117276338213,0.266378629260161,0.0740205853482355,0.243301937273197,0.172398596245005,0.579055622354626,0.197300944820083,0.493246847328377,0.211478139742085,0.447112498990271,0.02,173.313191527797,60,"state_dependent",0.370964555380402
"42",42,0.208347747886866,0.204071723212968,-0.0631079345516203,22.5996996706874,0.284951389114389,0.268572763020047,92.35008062283,29.8252320672897,0.115575779891992,0.299433075944483,0.142159873825422,0.265675415280563,0.153976232392129,0.248255467721433,0.181946949799295,0.429846336428354,0.192540211998606,0.352020790079581,0.202179904940595,0.323208345818267,0.02,165.552510641732,70,"state_dependent",0.370964555380402
"43",43,0.224934174544985,0.216794734101514,8.38983533997785,7.64934587976433,0.358484025971795,0.347696418623184,13.3025983517842,10.2624919418078,0.0975556778541936,0.368251353742624,0.12208736619898,0.31353855856205,0.135776082028642,0.287285725337689,0.185938171204585,0.538920480979765,0.214014863439499,0.470101195618785,0.230307174715677,0.436800645364986,0.02,157.796160806161,80,"state_dependent",0.370964555380402
"44",44,0.199753448167356,0.198448770240932,-1.83537279689936,20.5874975357161,0.274508012480906,0.263402523842333,77.6371261101396,29.815792337665,0.127546058643119,0.273210926929643,0.146995995009916,0.24898184054147,0.155671630594962,0.235784517034444,0.188794867579227,0.386933121339865,0.200221625150012,0.335682672299923,0.207339924626366,0.312211307896626,0.02,320.382528412039,90,"state_dependent",0.370964555380402
"45",45,0.0300251889240125,0.00116284706946387,3.4800093097613,0.993867311258834,0.392139124650824,0.367017117180222,9.67733044761863,7.34361050707895,-0.0979754446599761,0.222691325684083,-0.0749459012400483,0.134181277575892,-0.0671215158770092,0.0856635099988604,0.133839462320882,0.714160272044044,0.16128475198586,0.586966892826945,0.177200170426731,0.517735237542084,0.03,298.420520472085,10,"state_dependent",0.373292342882357
"46",46,0.543024463820869,0.541616586708842,309.587434505885,36.1686358219904,0.661315995911314,0.648344467553673,157.630745586527,54.0238124999969,0.38725889056836,0.714959340892455,0.42607608127367,0.660204555355163,0.44554546662725,0.630415620627879,0.484923998924859,0.866645005522882,0.514285658513858,0.787077629635422,0.533618079745414,0.746561491306628,0.03,512.862944232381,100,"state_dependent",0.373292342882357
"47",47,0.0245976479076908,0.0018631365794329,-76.0355645379191,0.757590735345113,0.375420232725017,0.334944896603446,20.244542368861,8.35644011857752,-0.104003191495655,0.182205829066344,-0.0845202315123328,0.141178253317299,-0.079463849731559,0.113625409154613,0.107288074853366,0.754394530093849,0.118740968864771,0.581089913310987,0.131407349426179,0.497085099815184,0.03,56.8544712526829,20,"state_dependent",0.373292342882357
"48",48,0.142783549197808,0.138779802895894,67.7571504392955,10.4986603842552,0.275430499828202,0.258369339564923,28.8916544275277,16.4470478332731,0.0386434762106029,0.256208214879078,0.0586449341148863,0.211130744134906,0.0773212398883759,0.196529008870508,0.140286738411879,0.447369856715151,0.156248968290804,0.374709529734981,0.167377196326111,0.337987835231254,0.03,252.035719052687,30,"state_dependent",0.373292342882357
"49",49,0.113493699735545,0.10435510357784,0.525108273714804,3.28260046755808,0.360274000062495,0.343359855615234,9.63589161058768,7.53147049614245,-0.01620760340848,0.260816472990433,0.00366925965699492,0.208995626162869,0.014311946161758,0.18041248094733,0.160643089699751,0.595530754114221,0.189054155840493,0.497728206630435,0.207220378997965,0.451994765606473,0.03,232.890670897523,40,"state_dependent",0.373292342882357
"50",50,0.157136389568243,0.155403714671291,2.40816926645166,7.54361384359131,0.254252596199157,0.236906925775208,18.1924004313518,9.71574309558384,0.0585421290070633,0.257844235871125,0.0859203658617697,0.227145066065654,0.101665586197428,0.212618113139773,0.128987566740822,0.42015566764584,0.143996530690018,0.346121507568866,0.153303332288084,0.308355465212033,0.03,158.742480842634,50,"state_dependent",0.373292342882357
"51",51,0.2070818035779,0.204218203441453,7.53682190416846,21.856455147449,0.309346100241277,0.297171666836682,135.400886600334,35.5818260118868,0.106829205374057,0.315051340415439,0.129903731434578,0.277678129604329,0.144605839490841,0.260690046841149,0.186766671706439,0.462296756606756,0.202361715915265,0.399224356376486,0.217229867745749,0.371823112444386,0.03,246.717845948032,60,"state_dependent",0.373292342882357
"52",52,0.213038479280429,0.204214654438005,38.1524457702813,14.1956359672553,0.343367109553615,0.319050508846384,75.9840607414005,21.6177922623864,0.0963653190609736,0.351013042096809,0.115982615608064,0.288605710936415,0.135831990380726,0.266056541773822,0.188557626812647,0.560231201111541,0.203198169906904,0.469786758303565,0.207569777229088,0.414916368051478,0.03,68.4973899035202,70,"state_dependent",0.373292342882357
"53",53,0.201741598784077,0.19402896902864,8.16294489547558,6.5513693746075,0.394526939667922,0.371017102117792,18.4248064393793,10.6766626875139,0.0658084330212491,0.353481865029718,0.095330934311494,0.290362759896894,0.110233139140303,0.262374963603988,0.201928031690043,0.633418667068082,0.224470832697421,0.542004018537193,0.234314977456732,0.485845984038041,0.03,70.6205528753237,80,"state_dependent",0.373292342882357
"54",54,0.212914771822341,0.209348982908018,-98.435531167907,23.9965752017172,0.277680653325031,0.266337679844317,269.657427118197,55.4376246038851,0.136519068553444,0.294139524387449,0.153779710345279,0.261606526844699,0.164698042164132,0.248708426920601,0.18890128748249,0.395639989711883,0.201529034519088,0.339610466464196,0.207349020678573,0.313909005388083,0.03,249.787631552367,90,"state_dependent",0.373292342882357
"55",55,0.0319413076747722,0.0175756849022551,2.39441483189385,1.21814411537373,0.245473810588824,0.22615569848759,6.03705599232282,4.2555813554152,-0.112172765786436,0.22314306347738,-0.0833382879470121,0.143728877360982,-0.0708404308792168,0.104311561147347,0.0338202204989616,0.513897625016002,0.0625315118429522,0.398488257985043,0.0842383847150059,0.350172518893684,0.04,751.363610062074,10,"state_dependent",0.361349554767487
"56",56,0.241005041155002,0.235319065601371,19.1688414258613,11.2550499847202,0.350899325972764,0.325672131210254,29.7996567776192,13.8678582118151,0.133070260403992,0.3583580235748,0.160146803483636,0.312584649596924,0.172346315845066,0.290372343232861,0.204698732555705,0.548565879013203,0.223509545336669,0.465747992825358,0.229388378065416,0.414998156042246,0.04,90.0419642208798,100,"state_dependent",0.361349554767487
"57",57,0.10708466970539,0.108704167437344,4.13416761933668,3.93507487282754,0.250094768326214,0.228787516536693,18.115407870609,6.99772477518678,-0.0590725253855189,0.263941113378204,-0.0318264651189281,0.209172443418106,-0.00234799795623506,0.193023628237509,0.086614698357269,0.462570963745139,0.107566000162518,0.374257677486012,0.116377533154974,0.324049545333966,0.04,269.272508006549,20,"state_dependent",0.361349554767487
"58",58,0.12805455920897,0.13022249675368,36.0615129022928,10.2114730141995,0.241879753333063,0.225364519826955,32.4022968808833,15.2578223830872,-0.00203657027123298,0.2357836608653,0.0479684094525121,0.208301650712502,0.0722610373291905,0.192145528136649,0.118916607161325,0.409512922553442,0.132106055378492,0.332265905710788,0.144862657640709,0.299705408225171,0.04,144.065687096466,30,"state_dependent",0.361349554767487
"59",59,0.212540427055329,0.20950809765321,-30.4449892165725,9.85187717195178,0.357896853753861,0.337448419233916,41.8113799951554,15.9658045842688,0.0630885035801911,0.362691244926884,0.106542955320999,0.320264131275668,0.127334299439887,0.294078802101198,0.180762856895169,0.585315612225175,0.202373400078554,0.482171069548123,0.214919732693276,0.435599479094532,0.04,224.258181808983,40,"state_dependent",0.361349554767487
"60",60,0.164707991106826,0.161208347697798,23.7796328376271,5.79084936636187,0.312712507751167,0.28646107584331,85.3040967902469,9.76334074482959,0.0276556094227577,0.303548729249295,0.0650923069086417,0.250687827255244,0.0843703273782227,0.226240934270511,0.148147311982245,0.533021223950013,0.163401804215994,0.442923254933,0.175101481894479,0.396348742396479,0.04,70.5740486012865,50,"state_dependent",0.361349554767487
"61",61,0.206785679994294,0.201998047047816,-79.951421065272,6.51347551055852,0.407535912850903,0.394581512551042,14.3738861129903,10.8877789790251,0.0733112225164427,0.346503735125456,0.0975170491174785,0.300233610836892,0.114456524354441,0.277167396378287,0.235459433063109,0.608915160058483,0.25858431936167,0.533193096530985,0.276512993268444,0.496536723075648,0.04,232.164713488918,60,"state_dependent",0.361349554767487
"62",62,0.215110029589449,0.211257978899971,26.5156954675671,22.1936698969143,0.319100044738358,0.302666742157032,67.2922233819677,31.5060217241542,0.114622765952365,0.316187562527254,0.140843405810933,0.278833550698377,0.154791270971044,0.261851896284982,0.200656349191891,0.477055610056416,0.215517670602667,0.4042449149279,0.223901305006877,0.368513393174092,0.04,247.078861805368,70,"state_dependent",0.361349554767487
"63",63,0.229342574766272,0.220274217127734,-0.142672658124228,8.46279238136346,0.368517246768602,0.349100598799903,23.0551041002325,12.2791893659089,0.109579379957469,0.369800139809653,0.132729120269631,0.313887743485474,0.151589885826754,0.293099175925244,0.18644392174989,0.603116703445527,0.200987265247247,0.502861552565813,0.212970344068114,0.456377658432658,0.04,60.0598840662478,80,"state_dependent",0.361349554767487
"64",64,0.230417352395769,0.22767433329681,69.0486231506594,28.1997381210951,0.29841611709245,0.288874044202819,100.172289500931,36.010452394833,0.147189176037737,0.317491176534058,0.168199080788686,0.290094510809726,0.178769288374671,0.274790913514633,0.205863849169303,0.41882251429423,0.217897148329053,0.368543666116747,0.223682091731869,0.342108221171334,0.04,327.481593330021,90,"state_dependent",0.361349554767487
"65",65,0.0412635195814883,0.0335038786176904,2.71162028946376,1.49968237864015,0.182500768373067,0.17227184318127,5.15684577890247,3.80606898298353,-0.12453778090231,0.2386299265333,-0.0643683049384958,0.165335561526707,-0.0477763104486492,0.125003180227753,-0.0373294438156011,0.429711576750911,0.0258911307219407,0.339079905342974,0.0543128820847151,0.296683930390894,0.05,678.264484352369,10,"state_dependent",0.36224772493297
"66",66,0.230741946738541,0.229634197138131,46.0714841557497,22.7184924172876,0.312156569683616,0.30018223162291,77.4227802900053,31.4337487561248,0.15097515005198,0.313417508914861,0.17235109613548,0.289205679069877,0.180675729152828,0.272906451435069,0.211133364518388,0.440471484282723,0.225707134566072,0.377760663642938,0.239413665758292,0.357253521693291,0.05,300.044479219863,100,"state_dependent",0.36224772493297
"67",67,0.0984186887954467,0.0863551050630025,2.82550476723431,2.78110512056152,0.267879875460868,0.244717112228434,8.85411421180325,5.50500168029825,-0.0460815224636914,0.271798653567946,-0.0257812040747781,0.202083393893166,-0.0119660579364066,0.169000383466758,0.0720101455303224,0.514855792445668,0.0940834222572151,0.404923417627842,0.112164666565832,0.355206111943361,0.05,608.485230154252,11,"state_dependent",0.36224772493297
"68",68,-0.00391552051892433,-0.0239453726637619,-3.96457096666764,0.613214193897407,0.300984783563776,0.277004300909905,6.44113785206602,4.66337026880341,-0.151285802692126,0.187911507438166,-0.117739699254179,0.119710560374838,-0.110044067174793,0.0711554362967701,0.0617840930260445,0.589481242476651,0.092701608227105,0.468879517146031,0.117104366231196,0.415312221645426,0.05,509.300674641208,12,"state_dependent",0.36224772493297
