X,Y,Slice,z
51.40335243,6.759892922,T1K,3.6000000000000005
50.41753471,6.900724025,T1K,3.6000000000000005
49.43171699,7.041555127,T1K,3.6000000000000005
48.44589928,7.18238623,T1K,3.6000000000000005
47.74174376,7.886541743,T1K,3.6000000000000005
46.89675715,8.30903505,T1K,3.6000000000000005
46.47426384,9.154021666,T1K,3.6000000000000005
46.19260164,10.28067049,T1K,3.6000000000000005
45.91093943,11.2664882,T1K,3.6000000000000005
45.91093943,12.11147482,T1K,3.6000000000000005
45.77010833,13.37895474,T1K,3.6000000000000005
45.91093943,14.50560356,T1K,3.6000000000000005
46.05177053,15.63225238,T1K,3.6000000000000005
46.05177053,16.6180701,T1K,3.6000000000000005
46.33343274,17.60388782,T1K,3.6000000000000005
46.61509494,18.73053664,T1K,3.6000000000000005
46.89675715,19.29386105,T1K,3.6000000000000005
47.17841935,20.42050987,T1K,3.6000000000000005
47.46008156,20.98383428,T1K,3.6000000000000005
47.88257487,21.969652,T1K,3.6000000000000005
48.30506817,22.53297641,T1K,3.6000000000000005
48.86839258,23.23713192,T1K,3.6000000000000005
49.5725481,23.94128743,T1K,3.6000000000000005
50.13587251,24.50461184,T1K,3.6000000000000005
51.40335243,24.92710515,T1K,3.6000000000000005
52.67083235,25.20876736,T1K,3.6000000000000005
54.07914338,24.78627405,T1K,3.6000000000000005
55.0649611,24.50461184,T1K,3.6000000000000005
55.62828551,23.80045633,T1K,3.6000000000000005
56.33244102,23.23713192,T1K,3.6000000000000005
56.89576543,22.67380751,T1K,3.6000000000000005
57.31825874,21.969652,T1K,3.6000000000000005
5.155727876,37.13886182,T1L,3.4000000000000004
5.226143427,38.83469344,T1L,3.4000000000000004
5.504129779,40.32655354,T1L,3.4000000000000004
5.948907943,41.66459451,T1L,3.4000000000000004
6.579010342,42.93962525,T1L,3.4000000000000004
7.283242435,43.95520206,T1L,3.4000000000000004
8.792311206,45.3753152,T1L,3.4000000000000004
10.12982269,46.09013724,T1L,3.4000000000000004
11.39744045,46.40518844,T1L,3.4000000000000004
12.82708455,46.391951,T1L,3.4000000000000004
14.43675791,45.9789427,T1L,3.4000000000000004
15.71178864,45.22281982,T1L,3.4000000000000004
16.79037569,44.22206896,T1L,3.4000000000000004
17.67993202,42.94889146,T1L,3.4000000000000004
18.23590472,41.72575151,T1L,3.4000000000000004
18.62508562,40.43774808,T1L,3.4000000000000004
18.90307197,38.58450573,T1L,3.4000000000000004
18.95866924,37.30576851,T1L,3.4000000000000004
18.79187743,35.30426677,T1L,3.4000000000000004
18.51389108,33.96993228,T1L,3.4000000000000004
18.06911291,32.66895615,T1L,3.4000000000000004
17.45754294,31.44952268,T1L,3.4000000000000004
16.53709924,30.23873768,T1L,3.4000000000000004
15.32631423,29.24416428,T1L,3.4000000000000004
14.00433469,28.37314038,T1L,3.4000000000000004
12.46895148,28.30911928,T1L,3.4000000000000004
11.06385683,28.55846461,T1L,3.4000000000000004
9.914846572,28.94764551,T1L,3.4000000000000004
8.673174198,29.68894245,T1L,3.4000000000000004
7.697694816,30.85143083,T1L,3.4000000000000004
6.616075189,31.9525456,T1L,3.4000000000000004
5.948907943,33.25828721,T1L,3.4000000000000004
5.433714228,35.07441111,T1L,3.4000000000000004
20.88975543,37.73928937,T1O,2.8000000000000003
20.98613169,36.54211013,T1O,2.8000000000000003
21.20852077,35.08922939,T1O,2.8000000000000003
21.57174095,33.88653637,T1O,2.8000000000000003
21.84972731,33.19157049,T1O,2.8000000000000003
22.35010274,32.54293567,T1O,2.8000000000000003
22.73928363,31.69044418,T1O,2.8000000000000003
23.32305497,30.96767967,T1O,2.8000000000000003
23.85122904,30.4395056,T1O,2.8000000000000003
24.51839629,29.911331529999998,T1O,2.8000000000000003
25.21336217,29.494352,T1O,2.8000000000000003
25.93612669,29.16076838,T1O,2.8000000000000003
26.68668984,28.91058066,T1O,2.8000000000000003
27.68744071,28.74378885,T1O,2.8000000000000003
28.632594310000002,28.74378885,T1O,2.8000000000000003
29.57774791,28.91058066,T1O,2.8000000000000003
30.32831106,29.16076838,T1O,2.8000000000000003
31.10111312,29.56662845,T1O,2.8000000000000003
31.74604146,30.05032471,T1O,2.8000000000000003
32.4132087,30.68969332,T1O,2.8000000000000003
32.93211656,31.33832814,T1O,2.8000000000000003
33.3583623,32.02402781,T1O,2.8000000000000003
33.69194592,32.66339642,T1O,2.8000000000000003
33.81425992,33.41395957,T1O,2.8000000000000003
34.24791863,34.24791863,T1O,2.8000000000000003
34.41471044,34.91508587,T1O,2.8000000000000003
34.52590498,35.52665585,T1O,2.8000000000000003
34.63709952,36.58300399,T1O,2.8000000000000003
34.68155436,37.59682711,T1O,2.8000000000000003
34.63709952,38.71798512,T1O,2.8000000000000003
34.52590498,39.97443749,T1O,2.8000000000000003
34.41471044,40.58600746,T1O,2.8000000000000003
34.24791863,41.22537608,T1O,2.8000000000000003
34.02552955,41.92034196,T1O,2.8000000000000003
33.74754319,42.64310647,T1O,2.8000000000000003
33.3583623,43.39366963,T1O,2.8000000000000003
32.85798687,44.15535223,T1O,2.8000000000000003
32.19081962,44.97819183,T1O,2.8000000000000003
31.52365237,45.53416454,T1O,2.8000000000000003
30.93988103,45.92334543,T1O,2.8000000000000003
30.15225303,46.31252633,T1O,2.8000000000000003
29.26269671,46.6090451,T1O,2.8000000000000003
28.24341341,46.75730449,T1O,2.8000000000000003
27.35385709,46.75730449,T1O,2.8000000000000003
26.5754953,46.64610995,T1O,2.8000000000000003
25.88979563,46.42372087,T1O,2.8000000000000003
25.14849869,46.09013724,T1O,2.8000000000000003
24.45167957,45.64535908,T1O,2.8000000000000003
23.62883996,44.97819183,T1O,2.8000000000000003
23.04506862,44.31102459,T1O,2.8000000000000003
22.44276486,43.45853311,T1O,2.8000000000000003
21.96092185,42.62457405,T1O,2.8000000000000003
21.62733822,41.82767984,T1O,2.8000000000000003
21.34935187,41.00298699,T1O,2.8000000000000003
21.12696279,40.11343067,T1O,2.8000000000000003
20.96017098,39.02928389,T1O,2.8000000000000003
36.7497958,34.47030771,T1Q,2.4000000000000004
36.67938025,35.86793579,T1Q,2.4000000000000004
36.64974369,37.39123208,T1Q,2.4000000000000004
36.83135378,38.97380149,T1Q,2.4000000000000004
37.06856114,40.35626668,T1Q,2.4000000000000004
37.36136578,41.78134878,T1Q,2.4000000000000004
37.58375486,42.53191193,T1Q,2.4000000000000004
37.86174121,43.27320887,T1Q,2.4000000000000004
38.19532483,43.97744097,T1Q,2.4000000000000004
38.640103,44.71132494,T1Q,2.4000000000000004
39.61305523,45.70095635,T1Q,2.4000000000000004
40.34508596,46.0530724,T1Q,2.4000000000000004
41.80914742,46.03453997,T1Q,2.4000000000000004
42.53191193,45.75655362,T1Q,2.4000000000000004
43.59937953,45.08938638,T1Q,2.4000000000000004
44.31102459,44.49634882,T1Q,2.4000000000000004
44.75580275,44.08863551,T1Q,2.4000000000000004
45.5063659,43.19907918,T1Q,2.4000000000000004
46.03453997,42.47631466,T1Q,2.4000000000000004
46.47931814,41.72575151,T1Q,2.4000000000000004
46.86849903,40.97518836,T1Q,2.4000000000000004
47.20208265,40.23389142,T1Q,2.4000000000000004
47.48006901,39.55745796,T1Q,2.4000000000000004
47.70245809,38.91808935,T1Q,2.4000000000000004
47.92484717,38.1675262,T1Q,2.4000000000000004
48.2176518,36.58863264,T1Q,2.4000000000000004
48.31402806,35.41925203,T1Q,2.4000000000000004
48.31402806,33.914335,T1Q,2.4000000000000004
48.14723625,33.08037595,T1Q,2.4000000000000004
47.8692499,32.37614385,T1Q,2.4000000000000004
47.48006901,31.71824282,T1Q,2.4000000000000004
46.67390858,30.9120824,T1Q,2.4000000000000004
46.00674134,30.5229015,T1Q,2.4000000000000004
45.31177546,30.24491515,T1Q,2.4000000000000004
44.58901094,30.02252607,T1Q,2.4000000000000004
43.97744097,29.89279911,T1Q,2.4000000000000004
43.14348191,29.74453972,T1Q,2.4000000000000004
41.97593923,29.63334518,T1Q,2.4000000000000004
41.58675833,29.63334518,T1Q,2.4000000000000004
40.41921565,29.74453972,T1Q,2.4000000000000004
39.60378902,29.92986395,T1Q,2.4000000000000004
38.97368662,30.18931788,T1Q,2.4000000000000004
38.23980265,30.63409605,T1Q,2.4000000000000004
37.63935213,31.23454657,T1Q,2.4000000000000004
37.19457396,31.98696296,T1Q,2.4000000000000004
36.91658761,32.91358414,T1Q,2.4000000000000004
50.96048877,37.25756123,T1S,2
51.09389159,35.97143401,T1S,2
51.2606834,35.13747496,T1S,2
51.48307248,34.35911317,T1S,2
51.76105884,33.58075138,T1S,2
52.09464246,32.85798687,T1S,2
52.48382335,32.19081962,T1S,2
52.98419879,31.47917456,T1S,2
53.54017149,30.85648513,T1S,2
54.25181655,30.30051242,T1S,2
55.06909643,29.82793562,T1S,2
55.81965958,29.57774791,T1S,2
56.26443775,29.52215064,T1S,2
57.43198043,29.54994927,T1S,2
58.17327737,29.74453972,T1S,2
58.78855383,30.01140662,T1S,2
59.5224378,30.5229015,T1S,2
60.43423303,31.41245783,T1S,2
60.93460847,32.07962508,T1S,2
61.32378936,32.74679232,T1S,2
61.65737298,33.43249199,T1S,2
61.93535934,34.13672409,T1S,2
62.15774842,34.88728724,T1S,2
62.32454023,35.58225312,T1S,2
62.43573477,36.30501764,T1S,2
62.54692931,37.47256032,T1S,2
62.54692931,38.61598021,T1S,2
62.43573477,39.52965933,T1S,2
62.26894296,40.41921565,T1S,2
62.04655388,41.28097335,T1S,2
61.8241648,41.92034196,T1S,2
61.54617844,42.55044436,T1S,2
61.21259482,43.19907918,T1S,2
60.76781666,43.90331127,T1S,2
60.32303849,44.4778164,T1S,2
59.71146852,45.08938638,T1S,2
59.04430127,45.58976181,T1S,2
58.26593948,45.9789427,T1S,2
57.12068166,46.2439487,T1S,2
55.87525685,46.16426694,T1S,2
54.98570052,45.86774816,T1S,2
54.28146843,45.46003485,T1S,2
53.59576876,44.92259456,T1S,2
52.98419879,44.25542732,T1S,2
52.50235578,43.6067925,T1S,2
52.09464246,42.86549556,T1S,2
51.76105884,42.16126346,T1S,2
51.48307248,41.41996652,T1S,2
51.2606834,40.58600746,T1S,2
51.09389159,39.75204841,T1S,2
50.98269705,38.80689481,T1S,2
5.726518861,58.19931466,T1V,1.4000000000000001
5.837713402,57.14848029,T1V,1.4000000000000001
5.948907943,56.09764593,T1V,1.4000000000000001
6.060102484,55.20808961,T1V,1.4000000000000001
6.226894296,54.26293601,T1V,1.4000000000000001
6.449283378,53.42897695,T1V,1.4000000000000001
6.782867001,52.6784138,T1V,1.4000000000000001
7.283242435,51.98344792,T1V,1.4000000000000001
7.978208317,51.48307248,T1V,1.4000000000000001
8.654641774,51.20508613,T1V,1.4000000000000001
9.67760092,50.94934634,T1V,1.4000000000000001
10.56348139,50.87150251,T1V,1.4000000000000001
11.6680751,50.80108696,T1V,1.4000000000000001
12.91709918,51.0197619,T1V,1.4000000000000001
13.62133127,51.28848204,T1V,1.4000000000000001
14.34409579,51.81665611,T1V,1.4000000000000001
14.73327668,52.40042745,T1V,1.4000000000000001
15.17805485,52.85447182,T1V,1.4000000000000001
15.4560412,53.42897695,T1V,1.4000000000000001
15.67843028,54.0961442,T1V,1.4000000000000001
15.91563764,55.31181757,T1V,1.4000000000000001
16.02683218,56.5497758,T1V,1.4000000000000001
15.95641663,57.68216814,T1V,1.4000000000000001
15.84522209,58.76631492,T1V,1.4000000000000001
15.73402755,59.54467671,T1V,1.4000000000000001
15.62283301,60.15624668,T1V,1.4000000000000001
15.4560412,60.85121256,T1V,1.4000000000000001
15.23365212,61.68517162,T1V,1.4000000000000001
15.01126303,62.43573477,T1V,1.4000000000000001
14.78887395,63.04730475,T1V,1.4000000000000001
14.5108876,63.67740715,T1V,1.4000000000000001
14.17730398,64.34457439,T1V,1.4000000000000001
13.73252581,64.97097031,T1V,1.4000000000000001
12.97265816,65.89390797,T1V,1.4000000000000001
12.03680906,66.49433552,T1V,1.4000000000000001
10.78590877,66.84645156,T1V,1.4000000000000001
9.685029205,66.84645156,T1V,1.4000000000000001
8.839966009,66.54993279,T1V,1.4000000000000001
8.172798763,66.13295326,T1V,1.4000000000000001
7.477832882,65.43798738,T1V,1.4000000000000001
6.894061542,64.60402832,T1V,1.4000000000000001
6.504880648,63.84419896,T1V,1.4000000000000001
6.226894296,63.10290202,T1V,1.4000000000000001
6.004505214,62.2967416,T1V,1.4000000000000001
5.837713402,61.4349839,T1V,1.4000000000000001
5.726518861,60.53428515,T1V,1.4000000000000001
5.726518861,59.50022186,T1V,1.4000000000000001
20.07061465,57.82116132,T1Y,0.8
20.07061465,58.4327313,T1Y,0.8
20.16699091,59.43164424,T1Y,0.8
20.459795539999998,60.32303849,T1Y,0.8
20.7377819,60.99020574,T1Y,0.8
21.23815733,61.74076889,T1Y,0.8
21.90532458,62.60252658,T1Y,0.8
22.54469319,63.15849929,T1Y,0.8
23.21186043,63.60327745,T1Y,0.8
23.99948843,63.99245835,T1Y,0.8
24.88904476,64.28897712,T1Y,0.8
25.68593897,64.43723651,T1Y,0.8
27.131468,64.43723651,T1Y,0.8
28.02102433,64.2704447,T1Y,0.8
28.89204824,63.99245835,T1Y,0.8
29.66114381,63.60327745,T1Y,0.8
30.38946806,63.10290202,T1Y,0.8
30.90461582,62.52464446,T1Y,0.8
31.41245783,62.07991224,T1Y,0.8
31.91283327,61.37938663,T1Y,0.8
32.30201416,60.61955727,T1Y,0.8
32.58000051,59.822663059999996,T1Y,0.8
32.81720788,58.83305462,T1Y,0.8
32.81720788,57.7025002,T1Y,0.8
32.63559778,56.59802137,T1Y,0.8
32.4132087,55.9123217,T1Y,0.8
32.07962508,55.17102476,T1Y,0.8
31.69044418,54.51312373,T1Y,0.8
31.13447148,53.81815784,T1Y,0.8
30.47842369,53.20658787,T1Y,0.8
29.80013699,52.70621243,T1Y,0.8
28.96617793,52.26143427,T1Y,0.8
28.4658025,52.09464246,T1Y,0.8
27.74303798,51.90005201,T1Y,0.8
26.79788438,51.76105884,T1Y,0.8
26.24191168,51.76105884,T1Y,0.8
25.24116081,51.87225338,T1Y,0.8
24.66665568,52.02051276,T1Y,0.8
23.85122904,52.31703154,T1Y,0.8
23.1840618,52.65061516,T1Y,0.8
22.53913346,53.09539333,T1Y,0.8
21.62733822,53.98494966,T1Y,0.8
21.2937546,54.36301109,T1Y,0.8
20.84897644,55.07836264,T1Y,0.8
20.51539281,55.78259473,T1Y,0.8
20.23740646,56.62582,T1Y,0.8
35.0670594,57.73397469,T1Z,0.6000000000000001
35.27463021,56.44600955,T1Z,0.6000000000000001
35.74904493,55.2822193,T1Z,0.6000000000000001
36.13822582,54.6521169,T1Z,0.6000000000000001
36.80539307,53.81815784,T1Z,0.6000000000000001
37.44476168,53.26218514,T1Z,0.6000000000000001
38.11192893,52.81740697,T1Z,0.6000000000000001
38.94588799,52.40042745,T1Z,0.6000000000000001
39.92251607,52.07982418,T1Z,0.6000000000000001
41.26420227,51.91303237,T1Z,0.6000000000000001
42.30952285,51.98344792,T1Z,0.6000000000000001
43.08788464,52.15023973,T1Z,0.6000000000000001
43.78285052,52.40042745,T1Z,0.6000000000000001
44.61680958,52.81740697,T1Z,0.6000000000000001
45.36737273,53.31778241,T1Z,0.6000000000000001
46.03453997,53.92935238,T1Z,0.6000000000000001
46.59051268,54.62431827,T1Z,0.6000000000000001
46.97969357,55.24515445,T1Z,0.6000000000000001
47.4541083,56.19769805,T1Z,0.6000000000000001
47.59126355,57.22808548,T1Z,0.6000000000000001
47.75805536,58.26593948,T1Z,0.6000000000000001
47.64686082,59.37788489,T1Z,0.6000000000000001
47.48006901,60.10064941,T1Z,0.6000000000000001
47.20208265,60.84194635,T1Z,0.6000000000000001
46.81290176,61.60177571,T1Z,0.6000000000000001
46.28472769,62.32454023,T1Z,0.6000000000000001
45.70095635,62.93611021,T1Z,0.6000000000000001
45.00599047,63.49208291,T1Z,0.6000000000000001
44.28322595,63.93686107,T1Z,0.6000000000000001
43.25471474,64.35567853,T1Z,0.6000000000000001
42.1909766,64.47430136,T1Z,0.6000000000000001
41.05295561,64.54843105,T1Z,0.6000000000000001
39.97443749,64.47430136,T1Z,0.6000000000000001
39.12194601,64.21484743,T1Z,0.6000000000000001
38.28428047,63.83678599,T1Z,0.6000000000000001
37.36136578,63.21409656,T1Z,0.6000000000000001
36.69419853,62.60252658,T1Z,0.6000000000000001
36.13822582,61.9075607,T1Z,0.6000000000000001
35.69344766,61.18479619,T1Z,0.6000000000000001
35.28944849,60.19518774,T1Z,0.6000000000000001
34.99664385,59.10736512,T1Z,0.6000000000000001
50.64911343,58.32153675,T1AB,0.2
50.81590524,57.40418179,T1AB,0.2
51.09389159,56.57948895,T1AB,0.2
51.48307248,55.87525685,T1AB,0.2
52.04698766,55.27162934,T1AB,0.2
52.67285407,54.54092236,T1AB,0.2
53.37337968,54.04054693,T1AB,0.2
54.34816984,53.55039496,T1AB,0.2
55.40819383,53.32149655,T1AB,0.2
56.48671196,53.24736686,T1AB,0.2
57.43198043,53.35484726,T1AB,0.2
58.17327737,53.54017149,T1AB,0.2
59.07209991,53.92935238,T1AB,0.2
59.83378251,54.42972782,T1AB,0.2
60.4898303,55.04129779,T1AB,0.2
61.04580301,55.70846504,T1AB,0.2
61.4349839,56.33856744,T1AB,0.2
61.71297025,57.0150009,T1AB,0.2
61.87976207,57.59877224,T1AB,0.2
61.99095661,58.37713402,T1AB,0.2
61.99095661,59.26669035,T1AB,0.2
61.8241648,60.23964259,T1AB,0.2
61.54617844,60.99020574,T1AB,0.2
61.15699755,61.74076889,T1AB,0.2
60.65662212,62.41349586,T1AB,0.2
60.10064941,62.96390884,T1AB,0.2
59.37788489,63.49208291,T1AB,0.2
58.65512038,63.8812638,T1AB,0.2
57.65436951,64.21484743,T1AB,0.2
56.69072178,64.32604197,T1AB,0.2
55.5972705,64.32604197,T1AB,0.2
54.7262466,64.14071773,T1AB,0.2
54.06834556,63.90906244,T1AB,0.2
53.26218514,63.49208291,T1AB,0.2
52.53942062,62.96390884,T1AB,0.2
51.98344792,62.41349586,T1AB,0.2
51.48307248,61.74076889,T1AB,0.2
51.09389159,60.99020574,T1AB,0.2
50.81590524,60.23964259,T1AB,0.2
50.64911343,59.26669035,T1AB,0.2
