mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.0049332337781709465	0.004857769759351382	0.0036736498276549365	0.006345531586657339	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i1_s98135_diversified_m1_n100	100	2D_neut_bdg_sigmoid	243.55694925181584
