mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.005253597496231255	0.005208136006758731	0.004253296135846165	0.006333574021768554	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i5_s76921_diversified_m1_n100	100	2D_sel_bdg_deleterious	337.9587274947348
