mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.0013477141105334412	0.0013089228523677123	8.200570480722928e-4	0.0019346668250025585	sampconfig_m0_w1_d0.4_t1_mg1_mm0.99_l2e+08_i2_s39413_diversified_m1_n100	100	2D_sel_bdg_deleterious	341.1390413534413
