mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.0018582381962687143	0.0018325433604905591	0.0013791583136074064	0.002393890683548195	sampconfig_m1.5_w1_d0.2_t1_mg1_mm1_l2e+08_i7_s41937_diversified_m1_n100	100	2D_neut_bdg_motility	501.8878582319044
