mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	dr	i	id	m	true_birth_rate_difference	minBirthRateESS
0.001439400259978162	0.0014166378851622468	8.765682120613328e-4	0.002027857532667897	0.2	1	35083	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s35083_diversified_m1_n100.log	0.002571502831718457	263.5238941243614
0.0024364913865353712	0.002415472873157646	0.0017460718416402884	0.00319127349767463	0.2	1	80300	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s80300_diversified_m1_n100.log	0.00258194967974594	490.340266947396
0.0024441822425717795	0.0024306608583702515	0.001767887276198498	0.003147157343253994	0.2	1	86133	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s86133_diversified_m1_n100.log	0.0026061506061957956	479.628211762746
-0.0019094785030888744	-0.0018445520523706067	-0.002586592414014142	-0.00134345093314606	0.2	2	88201	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s88201_diversified_m1_n100.log	0.002811382138470963	218.39427303433683
0.0018158094661049555	0.0017815449500901167	0.0011631156823281093	0.0025397391429819805	0.2	3	26990	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s26990_diversified_m1_n100.log	0.0025637194743679463	226.55116015362938
0.001702782795581047	0.001681006858147682	0.0010973886939859823	0.0023498099021953406	0.2	4	63912	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s63912_diversified_m1_n100.log	0.0026483973120498823	412.2589775556237
0.002121249835225006	0.002090121558735994	0.0014804902587946635	0.002848028501700631	0.2	5	87365	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s87365_diversified_m1_n100.log	0.002573436058597405	214.11690579381957
0.0019001645571048323	0.0018944833063894583	0.0012173818517002917	0.002586538547311162	0.2	6	42011	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s42011_diversified_m1_n100.log	0.0027996477748061395	245.5809754604257
0.0017717727477184234	0.0017442652211598925	0.0011853835290339598	0.002406614708908506	0.2	7	76033	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s76033_diversified_m1_n100.log	0.0026211554921251054	286.2207691201385
0.0018852564906881163	0.001867588200446164	0.0013098775919138414	0.0025223553773582466	0.2	8	8928	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s8928_diversified_m1_n100.log	0.0025927407057382864	228.89705906938119
0.0013741411013419138	0.0013572528177687754	9.054063623602558e-4	0.001858052607330437	0.4	1	31973	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s31973_diversified_m1_n100.log	0.001920714853539062	642.4754800613489
0.0016828566555375443	0.001659641711990837	0.0010281234326640861	0.002357353325906147	0.4	1	53662	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s53662_diversified_m1_n100.log	0.0019128003416927072	295.7337046190915
0.001236794042213208	0.0012104060966982232	7.456563840174918e-4	0.0018032477613780895	0.4	1	53980	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s53980_diversified_m1_n100.log	0.0019069413171760629	213.40136066782642
0.0015709502990079187	0.0015507228595287369	0.0010852272688164528	0.002111799980763658	0.4	2	8536	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s8536_diversified_m1_n100.log	0.0018933648690148287	904.5177655497421
0.001337732949669052	0.001317273738843119	8.033006005522215e-4	0.001900041363564494	0.4	3	69127	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s69127_diversified_m1_n100.log	0.0020572994773160338	298.9847610856956
0.0011917983469328407	0.0011703093610870555	7.854803737341568e-4	0.0016220468613921447	0.4	4	24239	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s24239_diversified_m1_n100.log	0.0018645598159894743	337.92267625943117
0.0011195360326221064	0.0011076042609334483	7.758662046799376e-4	0.0014783483033061076	0.4	5	4408	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s4408_diversified_m1_n100.log	0.0019692143508679397	787.1133160036106
0.0012758373134720443	0.0012484741253201703	8.239986574930989e-4	0.0017927099840193117	0.4	6	98729	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s98729_diversified_m1_n100.log	0.0019053724119264368	229.15694086366653
0.0017446008215504017	0.001734946066627093	0.0012938478851788403	0.0022525547638484727	0.4	7	41527	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s41527_diversified_m1_n100.log	0.0019110404776807714	347.9672645437653
0.0014108334737283643	0.001396980710090513	9.291883310944609e-4	0.00190756563239898	0.4	8	72183	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s72183_diversified_m1_n100.log	0.0019257322407097732	484.3759600568432
0.0014582071888862703	0.0014319523299005012	9.644341312970138e-4	0.001998317077889762	0.6	1	10326	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s10326_diversified_m1_n100.log	0.001384249187578151	233.12158537996
3.766233676292347e-4	3.727700311393666e-4	1.0917292984126349e-4	6.525449829576486e-4	0.6	1	22529	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s22529_diversified_m1_n100.log	0.0013723926798534323	535.43442018913845
3.5266473575069814e-4	3.437654715390627e-4	1.1699433629248543e-4	6.074873259317331e-4	0.6	1	85465	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s85465_diversified_m1_n100.log	0.0012183018511438362	981.0529448330441
8.025367577222068e-4	7.819929405577148e-4	4.93401884600777e-4	0.001153964234467007	0.6	2	2971	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s2971_diversified_m1_n100.log	0.0013022836536285983	324.5378192931753
9.253983179361578e-4	9.085429672965359e-4	5.798567940600019e-4	0.0012933761446762176	0.6	3	57382	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s57382_diversified_m1_n100.log	0.0016008713889133397	246.41054738913277
0.0010990932474165146	0.0011030396516802322	6.701103946157993e-4	0.0015623889443606668	0.6	4	72279	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s72279_diversified_m1_n100.log	0.0011885307095392422	272.26848182797175
8.577212726175456e-4	8.471280643117002e-4	5.384352805113165e-4	0.0011933357512359914	0.6	5	85977	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s85977_diversified_m1_n100.log	0.0013179170804882442	215.928003303933
7.763982425016195e-4	7.573147155068551e-4	4.3294334044947144e-4	0.0011492748114618112	0.6	6	72471	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s72471_diversified_m1_n100.log	0.0012716294862614402	398.6180307715509
5.941081740751276e-4	6.195749523005233e-4	2.6588673701496263e-4	0.0010401997286440074	0.6	7	63085	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s63085_diversified_m1_n100.log	0.0013818793322613065	210.24046396495817
5.690332263084316e-4	5.593847032750073e-4	2.0444308355838472e-4	9.515085540780809e-4	0.6	8	85248	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s85248_diversified_m1_n100.log	0.0013049729223741213	1023.1899136012244
5.147893351992734e-4	5.075407540242676e-4	2.5751312779341085e-4	7.777725900365159e-4	0.8	1	20848	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s20848_diversified_m1_n100.log	7.588416088398211e-4	381.3047148130725
9.680703711043512e-4	9.822515768406655e-4	5.932370618612493e-4	0.001433884533180261	0.8	1	65294	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s65294_diversified_m1_n100.log	8.574960642685186e-4	621.4463202766444
4.8445174501645884e-4	4.7469543729892073e-4	2.3588089817364478e-4	7.543688976654815e-4	0.8	1	8130	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s8130_diversified_m1_n100.log	6.357526226642429e-4	1070.6574215807207
3.270931498438766e-4	3.1785415374369487e-4	1.0968389676152134e-4	5.671763979814546e-4	0.8	2	6307	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s6307_diversified_m1_n100.log	6.32814485013007e-4	331.60833122099496
2.645348761110062e-4	2.6413531109228646e-4	4.157986584054935e-5	4.906157051662689e-4	0.8	3	18011	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s18011_diversified_m1_n100.log	6.571363241391235e-4	228.67294363444694
3.2107240966876673e-4	3.109930349313695e-4	5.2412563161718375e-5	6.04254803558061e-4	0.8	4	95189	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s95189_diversified_m1_n100.log	6.618118870997053e-4	618.1859503213509
0.002763917236288616	0.0027132533491346167	0.001990181314004506	0.003675790280217535	0	1	17803	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s17803_diversified_m1_n100.log	0.0030936937547333338	254.0479675168995
0.0020091062119563935	0.0019718939929753397	0.0013547518111560548	0.0027257174719716834	0	1	49939	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s49939_diversified_m1_n100.log	0.003420888108258208	342.739216219642
0.0024670567012845526	0.0024428975035127773	0.001724388982562612	0.0032313732719533874	0	1	7021	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s7021_diversified_m1_n100.log	0.0030964780605491704	363.9061894503694
0.002471040682459856	0.0024443140741598176	0.0018210933190072962	0.00314507759052052	0	2	47298	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i2_s47298_diversified_m1_n100.log	0.0030917052390936725	566.965230897815
0.0028145379363251175	0.0028013095779498036	0.001879601373045787	0.0037881485292163694	0	3	11982	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s11982_diversified_m1_n100.log	0.00321131605962439	254.83509755009825
0.003049344672896897	0.0030197224370674723	0.002298756319572843	0.003883644133879227	0	4	94984	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i4_s94984_diversified_m1_n100.log	0.003088820994377796	338.9196642111742
0.002894854281998301	0.002873592281128069	0.0020182961992540613	0.003801213047562926	0	5	53759	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i5_s53759_diversified_m1_n100.log	0.003059322659449038	219.12744423176554
0.002743270149339816	0.0027160992098322267	0.001956214185499752	0.0036139913553795804	0	7	91575	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i7_s91575_diversified_m1_n100.log	0.003202623546266468	267.230843388111
0.0030810205137792677	0.0030537814231309554	0.0022386730350575108	0.003955252355314448	0	8	44398	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s44398_diversified_m1_n100.log	0.003159231717719612	203.0698773231493
