mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.0045972160691670405	0.0045054041680718	0.0035329830701035644	0.005815445132653265	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i6_s49427_diversified_m1_n100	100	2D_sel_bdg	134.14976338748937
