mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.0015133389544436922	0.0014906966755571095	9.355251069549288e-4	0.002136902212575248	sampconfig_m0_w1_d0.4_t1_mg1_mm0.99_l2e+08_i4_s29104_diversified_m1_n100	100	2D_sel_bdg_deleterious	298.9930049580386
