mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
3.7124824936785614e-4	3.650605830528746e-4	2.275998849519793e-4	5.266784038272749e-4	sampconfig_m0_w1_d0.6_t1_mg1_mm0.99_l2e+08_i5_s23470_diversified_m1_n100	100	2D_sel_bdg_deleterious	363.49114200582176
