mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.004194477392310127	0.00416218335534478	0.003342902671711421	0.005080766313275146	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i7_s27067_diversified_m1_n100	100	2D_neut_bdg_sigmoid	413.91211284480335
