mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
7.947099169873165e-4	7.86718138488873e-4	5.708438846923153e-4	0.0010348675770512356	sampconfig_m0_w1_d0.4_t1_mg1_mm1_l2e+08_i6_s55433_diversified_m1_n100	100	2D_neut_bdg_sigmoid	311.5577417018316
