mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.0027518034797994746	0.002702116331639314	0.0018287168005301098	0.0037861844351442064	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s44398_diversified_m1_n100	100	3D_sel	203.77515118648006
