mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.004357183145536384	0.0043300216730638675	0.003434665282894415	0.005342241463015104	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i6_s4066_diversified_m1_n100	100	2D_sel_bdg	467.0108128855415
0.0022814387636206045	0.002262835942513449	0.0018656786536221286	0.002750397948020015	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i6_s51663_diversified_m1_n100	100	2D_sel_bdg	1512.9685426663161
0.004109625196779441	0.004058672562346402	0.0031087061112557613	0.005198384612255249	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i6_s63989_diversified_m1_n100	100	2D_sel_bdg	198.6581938822163
0.0028365467439994477	0.0028143904842822583	0.002276470461951631	0.003408303169941984	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s27834_diversified_m1_n100	100	2D_sel_bdg	944.3138414438254
0.003435132998435623	0.0033901468477449954	0.0026064027949284406	0.00430686362655494	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s49803_diversified_m1_n100	100	2D_sel_bdg	314.73251423303526
0.0036309392598919106	0.003617667871278751	0.002806776548144609	0.00450379548286809	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s97444_diversified_m1_n100	100	2D_sel_bdg	265.22175710628875
0.00358839963657514	0.0035614251568826267	0.0026285676583280267	0.004622374738030765	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s50357_diversified_m1_n100	100	2D_sel_bdg	481.18820183048655
0.0022214780583061874	0.0021867889760833876	0.0016929760391686901	0.002826864059018149	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s5136_diversified_m1_n100	100	2D_sel_bdg	976.0612286746067
0.0024908529112330803	0.0024648381820368695	0.0019506173298153141	0.003091128241258662	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s97191_diversified_m1_n100	100	2D_sel_bdg	612.6643252221941
0.002512272736711214	0.002355221389264628	0.00170933405961527	0.0036977582966041997	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s20264_diversified_m1_n100	100	2D_sel_bdg	172.36680331932084
0.00280358176185335	0.0027864747063265985	0.0021249759034382824	0.003516547843650161	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s21491_diversified_m1_n100	100	2D_sel_bdg	295.70682318780575
0.0014272688323275198	0.001400682404022221	8.498192196851075e-4	0.002062727299738635	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s35083_diversified_m1_n100	100	3D_sel	243.5526967807418
0.0028504890539486033	0.002687246913407532	0.0019137121343926742	0.004117373718877937	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s59583_diversified_m1_n100	100	2D_sel_bdg	164.49114686342745
0.002299485440999907	0.002265593486678381	0.001615727691653708	0.003056459247984213	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s80300_diversified_m1_n100	100	3D_sel	773.447571555851
0.0033238630393067252	0.003306905190529317	0.002608166538200404	0.004066642128146096	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s81847_diversified_m1_n100	100	2D_sel_bdg	353.906690397507
0.00225786074031756	0.0022291000936455457	0.001593348391121982	0.002991369328188002	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s86133_diversified_m1_n100	100	3D_sel	232.84017136029314
0.002806686310938984	0.002775277994212755	0.002032072560959062	0.0035840821974107177	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s56472_diversified_m1_n100	100	2D_sel_bdg	919.363187875333
0.0018344333440007282	0.0018227205802300692	0.001492187967102866	0.002212732063071998	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s85456_diversified_m1_n100	100	2D_sel_bdg	1004.7672637105579
0.0031730978110545206	0.0031188098200800535	0.0022853169580113976	0.004184763018729199	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s85625_diversified_m1_n100	100	2D_sel_bdg	498.31809688344214
0.001783960051559057	0.0017629983222165737	0.0012329765293050703	0.002363699533875798	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s88201_diversified_m1_n100	100	3D_sel	469.3914840107626
0.0018160089128090521	0.0017957891276917056	0.0011823871572130024	0.0024847189034522795	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s26990_diversified_m1_n100	100	3D_sel	252.8125978283441
0.0018040200763946694	0.0017830853911291016	0.0013885211769574341	0.0022684293057796544	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s66240_diversified_m1_n100	100	2D_sel_bdg	1442.414552702561
0.003698920680179915	0.0036635564904990907	0.0028052478167550294	0.004627097316454259	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s85208_diversified_m1_n100	100	2D_sel_bdg	363.95274565397375
0.0035699261098985323	0.0035189858493001203	0.0027631073237894305	0.004487298797646551	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s98842_diversified_m1_n100	100	2D_sel_bdg	320.5547151427194
0.0023754231216176636	0.002359955802519018	0.0018249059846582184	0.002934800907578625	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s16817_diversified_m1_n100	100	2D_sel_bdg	1080.955489908624
0.0017843825677286225	0.0017717141452861475	0.001296288576376467	0.002262746826015156	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s20946_diversified_m1_n100	100	2D_sel_bdg	877.7651727646667
0.002449108087136158	0.0024591945114599742	0.0017935770977060793	0.0030066594468852142	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s60223_diversified_m1_n100	100	2D_sel_bdg	356.0100416445393
0.0017711518131747687	0.0017454399332136462	0.0011103080791125205	0.0024592663993752125	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s63912_diversified_m1_n100	100	3D_sel	432.2146154942598
0.0016458564390456295	0.001614887008768857	0.0012626556661165269	0.0020777716666740527	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s2734_diversified_m1_n100	100	2D_sel_bdg	520.3352599711076
0.003719237228398326	0.003693784185232591	0.002927448817829688	0.004617194129982801	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s58705_diversified_m1_n100	100	2D_sel_bdg	279.7468195321993
0.0025663449636608242	0.0025361090182765347	0.0018944241853132283	0.0032936673332502014	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s78486_diversified_m1_n100	100	2D_sel_bdg	315.82089794230797
0.0018685837219596124	0.0018376232870706858	0.001300503946533752	0.002495092196007977	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s87365_diversified_m1_n100	100	3D_sel	215.7235904592778
0.001633308572608318	0.0016090138843215403	0.001035417354863522	0.0022751873402331183	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s42011_diversified_m1_n100	100	3D_sel	205.50194405405793
0.002357430808176978	0.0023387625316505217	0.0018322696930299907	0.0029145320889429082	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s57578_diversified_m1_n100	100	2D_sel_bdg	1332.4924145868224
0.0018757398133667205	0.0018593153181026023	0.0015149534951766491	0.002273656572668665	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s71283_diversified_m1_n100	100	2D_sel_bdg	2295.6687515693893
0.003336804455306773	0.0032841029160032274	0.0025298875659380566	0.004214811418401663	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s95418_diversified_m1_n100	100	2D_sel_bdg	315.8008961418221
0.0026631331861776083	0.0026279193195359605	0.0019972153880423145	0.0033641123989453865	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s38125_diversified_m1_n100	100	2D_sel_bdg	816.4159337868698
0.003339592951011667	0.0033156446631628037	0.0025684649568288595	0.004174068206060687	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s66017_diversified_m1_n100	100	2D_sel_bdg	541.5451463902818
0.001616092067185508	0.0015937074107626617	0.0011145993870381504	0.0021440173166602473	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s76033_diversified_m1_n100	100	3D_sel	241.60505951717275
0.0021442848430407177	0.002124943133165069	0.0016650785389089576	0.002658819670385683	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s87032_diversified_m1_n100	100	2D_sel_bdg	840.6440787820633
0.0030254010619550947	0.0030163642041305975	0.0023582318282690884	0.003711700666900897	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s42120_diversified_m1_n100	100	2D_sel_bdg	400.5818003715646
0.002604922553972331	0.0025416336847880407	0.0018267521422724278	0.003485251394693818	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s42970_diversified_m1_n100	100	2D_sel_bdg	217.24130104490254
0.001993659393615374	0.001963012088229561	0.001272004152739223	0.0027737464208843743	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s8928_diversified_m1_n100	100	3D_sel	272.74071370377
0.0019858533706651293	0.0019635774151219925	0.0015452662464412981	0.002460904340974063	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s92702_diversified_m1_n100	100	2D_sel_bdg	902.9246855795373
0.0019840839581892864	0.001962563158113069	0.0014364635833421628	0.002588883166164853	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s7406_diversified_m1_n100	100	2D_sel_bdg	486.1523721955253
0.004254239560617917	0.004203782371109119	0.0032437855995109165	0.005370601621306401	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s78236_diversified_m1_n100	100	2D_sel_bdg	248.42529844883362
0.0015251445042523209	0.0015084885413055044	0.001127857401641306	0.0019364055083530938	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s78568_diversified_m1_n100	100	2D_sel_bdg	759.778036782419
0.0015412623327212118	0.0015193011482166345	0.0011283609239647542	0.0019540425719630065	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s8659_diversified_m1_n100	100	2D_sel_bdg	238.8136492162964
0.0016488107377201223	0.0015691650921608618	0.0010516063108300844	0.0024769362629242205	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s23234_diversified_m1_n100	100	2D_sel_bdg	307.75856474970004
0.0015976118883264383	0.001569883011401953	0.0010593656793689702	0.0021933782288826175	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s98708_diversified_m1_n100	100	2D_sel_bdg	580.4384166819566
0.0020738448418646614	0.0020060794107492597	0.001395536351199035	0.002922875476697588	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s99146_diversified_m1_n100	100	2D_sel_bdg	455.07170514934626
0.0019211547098722148	0.0019252033689234806	0.0013509151982665022	0.002437819087531189	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s42354_diversified_m1_n100	100	2D_sel_bdg	288.61329844890514
0.003765666708001295	0.0037074768624924983	0.002581991766010697	0.005034116944681909	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s83672_diversified_m1_n100	100	2D_sel_bdg	259.00080312958903
0.0019140690655114001	0.0018631853532315805	0.0013223129025064537	0.0026227491014125634	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s93952_diversified_m1_n100	100	2D_sel_bdg	243.53841271194386
0.001862464653158756	0.0018487520528833114	0.0013594440051770914	0.002391142785797415	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s11916_diversified_m1_n100	100	2D_sel_bdg	463.6640786248838
0.0024980797883036006	0.0024741067024992708	0.0018822038808519602	0.003165474792334224	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s59275_diversified_m1_n100	100	2D_sel_bdg	721.212704947974
0.0021433506507325404	0.0020935076999491443	0.0014978357577414417	0.002878925863622496	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s95592_diversified_m1_n100	100	2D_sel_bdg	499.56256542753346
0.001679798325785498	0.0016619341346972532	0.0012783439990729857	0.0020993420342471816	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s10605_diversified_m1_n100	100	2D_sel_bdg	1273.8587563882245
0.0016461019257908746	0.0015785363079742509	0.001172961167649885	0.002306378890088807	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s63993_diversified_m1_n100	100	2D_sel_bdg	463.27024659819824
0.0019570750207042087	0.001937075442018955	0.0014568170664383746	0.002474671376951723	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s82243_diversified_m1_n100	100	2D_sel_bdg	967.9205107535945
0.001452243099974648	0.0014385784358948944	0.0010696546096325764	0.0018609109780289	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i6_s4275_diversified_m1_n100	100	2D_sel_bdg	987.982299537968
0.0030283116248244362	0.002555929472932543	0.0018597238439053974	0.006757036815455168	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i6_s49874_diversified_m1_n100	100	2D_sel_bdg	25.260724512944783
0.0022253835576103095	0.002211144826584359	0.001633470724869419	0.002852226531385829	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i6_s69290_diversified_m1_n100	100	2D_sel_bdg	652.8217922685617
0.002586064479813286	0.0025560651309514547	0.001925027071323374	0.003338634129597331	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i7_s38188_diversified_m1_n100	100	2D_sel_bdg	363.29932994158946
0.001765667233587131	0.0017511588469615352	0.001373730250252877	0.0021846884872399903	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i7_s41492_diversified_m1_n100	100	2D_sel_bdg	687.0294488353849
0.0013372624406221597	0.0013230150008336924	0.0010613239795334234	0.001643382148999422	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i7_s62095_diversified_m1_n100	100	2D_sel_bdg	1344.974464450344
0.002063207893808415	0.0020443274555305858	0.0014857228694175782	0.0026736873623748277	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i8_s88223_diversified_m1_n100	100	2D_sel_bdg	781.3045322010003
0.0015968428736450335	0.0015784880168075565	0.0011253368359155583	0.0020759029727259646	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i8_s92638_diversified_m1_n100	100	2D_sel_bdg	882.9634901672919
0.0017646149341262465	0.0017461830040183088	0.001309505525613608	0.002253361146177857	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i8_s96638_diversified_m1_n100	100	2D_sel_bdg	819.5964808603821
0.0010521907997185361	0.0010444200496586373	7.634276949362547e-4	0.0013546128768976862	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s2768_diversified_m1_n100	100	2D_sel_bdg	621.1496915014742
0.0013642814200230196	0.0013439140266154914	9.157676633514454e-4	0.0018512105780316263	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s31973_diversified_m1_n100	100	3D_sel	316.1467486662415
0.0012381146139245382	0.0012225400036883142	8.396122379105907e-4	0.0016600371048076815	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s34006_diversified_m1_n100	100	2D_sel_bdg	477.0629395742372
0.001117765538034031	0.001101176256929289	7.456515416017257e-4	0.0015132863057957283	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s52146_diversified_m1_n100	100	2D_sel_bdg	438.55336324962724
0.0016246958410983206	0.0015846993264823444	9.847996368089447e-4	0.0023309357585843977	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s53662_diversified_m1_n100	100	3D_sel	229.41912761214883
0.0012596472151032807	0.0012444610851673735	8.41942693802973e-4	0.0017094159874410024	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s53980_diversified_m1_n100	100	3D_sel	418.1788148453686
0.0014439232281555974	0.0014310754264739794	0.0010595784871795758	0.0018315833704632026	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s65883_diversified_m1_n100	100	2D_sel_bdg	1033.3540773807765
0.0017154285037191317	0.001697331881914163	0.0012333554832425998	0.002224293876939883	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s10365_diversified_m1_n100	100	2D_sel_bdg	597.2078848323733
0.0018461642403544806	0.0018198429167058335	0.0013244390947155914	0.002409797881712183	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s27416_diversified_m1_n100	100	2D_sel_bdg	653.3424240140872
0.002157219716080555	0.0021388296312337992	0.0016144519348902002	0.00271852987947883	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s60063_diversified_m1_n100	100	2D_sel_bdg	1058.1086116027932
0.0016473293000157671	0.0016207158392966838	0.0010592224170167092	0.002315748700477331	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s8536_diversified_m1_n100	100	3D_sel	477.18909045777406
0.001206907874593245	0.0011932948306593583	8.848187904976928e-4	0.001552127621485688	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s47654_diversified_m1_n100	100	2D_sel_bdg	661.4496427426253
0.0019691919316527353	0.0019309536691663378	0.0012908589199383787	0.0027237798329113254	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s58770_diversified_m1_n100	100	2D_sel_bdg	215.39873661560412
-0.0031382670155543427	-0.003051923790593856	-0.004580809553091607	-0.002021669415961006	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s69127_diversified_m1_n100	100	3D_sel	4.8948796941372485
0.0012098588863185783	0.001196159700627745	8.751844151323491e-4	0.0015704252565995423	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s90499_diversified_m1_n100	100	2D_sel_bdg	365.2724865389485
-0.0015840715820418132	-0.0015635080425183455	-0.002086622251337125	-0.0011026291574669908	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s24239_diversified_m1_n100	100	3D_sel	106.98606360562059
0.0012114593325653813	0.0011756584035537557	7.763260380105935e-4	0.0017164609904688818	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s30668_diversified_m1_n100	100	2D_sel_bdg	567.8765219006948
0.0012122031068250141	0.0011954121990891049	8.401419921247326e-4	0.0015985739844242416	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s59663_diversified_m1_n100	100	2D_sel_bdg	1189.7837570643926
0.001358648943142565	0.0013409736557747644	9.575520561875313e-4	0.001785757093681529	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s73875_diversified_m1_n100	100	2D_sel_bdg	753.1726188168583
0.0011658117911998419	0.0011405747711741147	7.429152692721657e-4	0.0016550659747393607	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s24021_diversified_m1_n100	100	2D_sel_bdg	479.0900736021086
0.0010864458077847142	0.0010576151789528576	6.701406658909525e-4	0.0015293432561078978	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s4408_diversified_m1_n100	100	3D_sel	225.18156278336292
0.0011804510322255498	0.001158298478163944	7.670050349148174e-4	0.001625227243584176	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s54095_diversified_m1_n100	100	2D_sel_bdg	1132.1382981283787
9.739694177253827e-4	9.688790061241116e-4	7.133755578077917e-4	0.0012450390808885837	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s79637_diversified_m1_n100	100	2D_sel_bdg	1372.139455513954
0.0013059382983846366	0.0012874649038973247	9.009262633037801e-4	0.0017428998648510252	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s14492_diversified_m1_n100	100	2D_sel_bdg	1042.3865651105205
0.0014987791263346827	0.0014850537966572524	0.0011001059840445382	0.0019095590789957085	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s1694_diversified_m1_n100	100	2D_sel_bdg	701.4377522335928
0.001369934115956416	0.0013556357766686066	9.72934192780215e-4	0.0017883835766540508	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s75112_diversified_m1_n100	100	2D_sel_bdg	925.4587729415064
0.0013074075334873372	0.001299821942919857	9.334704954496766e-4	0.0017055311673449783	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s98729_diversified_m1_n100	100	3D_sel	643.2052624222737
