mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.0019592248479484748	0.0019327056421296937	0.0014671819559500246	0.00249071418626692	sampconfig_m2_w1_d0.2_t1_mg1_mm1_l2e+08_i6_s60949_diversified_m1_n100	100	2D_neut_bdg_motility	586.3333013017257
