mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.005154324821254523	0.0050565815538158735	0.004054684370328007	0.006517334696867527	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i6_s53968_diversified_m1_n100	100	2D_sel_bdg_deleterious	208.13255787741002
