edgeAssociated	mean_growth_rate	simulation
FALSE	1.0041247284550387e-4	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i3_s20653_diversified_m1_n100
TRUE	0.0035607344459598223	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i3_s20653_diversified_m1_n100
