edgeAssociated	mean_growth_rate	simulation
FALSE	4.3616904973066325e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i2_s47298_diversified_m1_n100
TRUE	0.003527874288824336	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i2_s47298_diversified_m1_n100
