edgeAssociated	mean_growth_rate	simulation
FALSE	0.0011814716538970863	sampconfig_m1.5_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s2710_diversified_m1_n100
TRUE	0.003540471384048732	sampconfig_m1.5_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s2710_diversified_m1_n100
