edgeAssociated	mean_growth_rate	simulation
FALSE	0.0011780126394318035	sampconfig_m1.5_w1_d0.2_t1_mg1_mm1_l2e+08_i3_s9860_diversified_m1_n100
TRUE	0.003650100366252818	sampconfig_m1.5_w1_d0.2_t1_mg1_mm1_l2e+08_i3_s9860_diversified_m1_n100
