edgeAssociated	mean_growth_rate	simulation
FALSE	4.135431245291638e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s44398_diversified_m1_n100
TRUE	0.0035727748422487754	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i8_s44398_diversified_m1_n100
