edgeAssociated	mean_growth_rate	simulation
FALSE	4.179105924169626e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i5_s53759_diversified_m1_n100
TRUE	0.003477233251866001	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i5_s53759_diversified_m1_n100
