edgeAssociated	mean_growth_rate	simulation
FALSE	1.2820377685658074e-4	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i2_s35001_diversified_m1_n100
TRUE	0.003377393804083898	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i2_s35001_diversified_m1_n100
