edgeAssociated	mean_growth_rate	simulation
FALSE	0.0032556605056030625	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s85248_diversified_m1_n100
TRUE	0.004560633427977184	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s85248_diversified_m1_n100
