edgeAssociated	mean_growth_rate	simulation
FALSE	0.0038495796714154303	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s59255_diversified_m1_n100
TRUE	0.005103793238839179	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s59255_diversified_m1_n100
