edgeAssociated	mean_growth_rate	simulation
FALSE	0.0037740590663780348	sampconfig_m0_w1_d0.8_t1_mg1_mm0.99_l2e+08_i8_s71778_diversified_m1_n100
TRUE	0.004270653744755019	sampconfig_m0_w1_d0.8_t1_mg1_mm0.99_l2e+08_i8_s71778_diversified_m1_n100
