edgeAssociated	mean_growth_rate	simulation
FALSE	1.0357262323267237e-4	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i1_s15306_diversified_m1_n100
TRUE	0.003584318847696769	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i1_s15306_diversified_m1_n100
