edgeAssociated	mean_growth_rate	simulation
FALSE	1.2687777804319637e-4	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i1_s34497_diversified_m1_n100
TRUE	0.0033201577558663598	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i1_s34497_diversified_m1_n100
