edgeAssociated	mean_growth_rate	simulation
FALSE	9.953712754355733e-5	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i7_s77212_diversified_m1_n100
TRUE	0.0035263467588834583	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i7_s77212_diversified_m1_n100
