edgeAssociated	mean_growth_rate	simulation
FALSE	0.0010450878898614537	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i3_s17997_diversified_m1_n100
TRUE	0.003836559838788786	sampconfig_m0_w1_d0.2_t1_mg1_mm0.99_l2e+08_i3_s17997_diversified_m1_n100
