edgeAssociated	mean_growth_rate	simulation
FALSE	1.2774220228256938e-4	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i3_s2682_diversified_m1_n100
TRUE	0.003393553234660714	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i3_s2682_diversified_m1_n100
