edgeAssociated	mean_growth_rate	simulation
FALSE	0.001960847981585249	sampconfig_m0_w1_d0.4_t1_mg1_mm1_l2e+08_i8_s6616_diversified_m1_n100
TRUE	0.0037786067690068763	sampconfig_m0_w1_d0.4_t1_mg1_mm1_l2e+08_i8_s6616_diversified_m1_n100
