edgeAssociated	mean_growth_rate	simulation
FALSE	0.0019757144559676603	sampconfig_m0_w1_d0.4_t1_mg1_mm0.99_l2e+08_i1_s63189_diversified_m1_n100
TRUE	0.003927245058064726	sampconfig_m0_w1_d0.4_t1_mg1_mm0.99_l2e+08_i1_s63189_diversified_m1_n100
