edgeAssociated	mean_growth_rate	simulation
FALSE	1.0424476267117403e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s73938_diversified_m1_n100
TRUE	0.0037362781601776437	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s73938_diversified_m1_n100
