edgeAssociated	mean_growth_rate	simulation
FALSE	0.0037896018879447434	sampconfig_m0_w1_d0.8_t1_mg1_mm0.99_l2e+08_i6_s29159_diversified_m1_n100
TRUE	0.004261869213938795	sampconfig_m0_w1_d0.8_t1_mg1_mm0.99_l2e+08_i6_s29159_diversified_m1_n100
