edgeAssociated	mean_growth_rate	simulation
FALSE	1.2345816484875404e-4	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i8_s66697_diversified_m1_n100
TRUE	0.0032429322349017647	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i8_s66697_diversified_m1_n100
