edgeAssociated	mean_growth_rate	simulation
FALSE	1.04802661138162e-4	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i2_s26207_diversified_m1_n100
TRUE	0.0034925913983864273	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i2_s26207_diversified_m1_n100
