edgeAssociated	mean_growth_rate	simulation
FALSE	0.0033976285289606663	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i6_s58929_diversified_m1_n100
TRUE	0.004908972076172325	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i6_s58929_diversified_m1_n100
