edgeAssociated	mean_growth_rate	simulation
FALSE	0.0012076864946687926	sampconfig_m1.5_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s86960_diversified_m1_n100
TRUE	0.00362692050360249	sampconfig_m1.5_w1_d0.2_t1_mg1_mm1_l2e+08_i1_s86960_diversified_m1_n100
