edgeAssociated	mean_growth_rate	simulation
FALSE	4.6629991257587965e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s11982_diversified_m1_n100
TRUE	0.00367761597220027	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i3_s11982_diversified_m1_n100
