edgeAssociated	mean_growth_rate	simulation
FALSE	0.00250607342245177	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i3_s40361_diversified_m1_n100
TRUE	0.00398867877622183	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i3_s40361_diversified_m1_n100
