edgeAssociated	mean_growth_rate	simulation
FALSE	1.2895438817094314e-4	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i7_s27067_diversified_m1_n100
TRUE	0.0034136914838280644	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i7_s27067_diversified_m1_n100
