edgeAssociated	mean_growth_rate	simulation
FALSE	1.2457862249368033e-4	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i4_s11689_diversified_m1_n100
TRUE	0.003349012764218166	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i4_s11689_diversified_m1_n100
