edgeAssociated	mean_growth_rate	simulation
FALSE	1.0309202010974137e-4	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i5_s76921_diversified_m1_n100
TRUE	0.003505194610049824	sampconfig_m0_w1_d0_t1_mg1_mm0.99_l2e+08_i5_s76921_diversified_m1_n100
