edgeAssociated	mean_growth_rate	simulation
FALSE	0.00252814830395655	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i4_s27864_diversified_m1_n100
TRUE	0.003997765224408714	sampconfig_m0_w1_d0.2_t1_mg1_mm1_l2e+08_i4_s27864_diversified_m1_n100
