edgeAssociated	mean_growth_rate	simulation
FALSE	4.5700156310169365e-4	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s7021_diversified_m1_n100
TRUE	0.003553479623650864	sampconfig_m0_w1.1_d0_t1_mg0.99_mm1_l2e+08_i1_s7021_diversified_m1_n100
