state,birthRate_HDI90_lower,birthRate_HDI90_upper,birthRate_HDI50_lower,birthRate_HDI50_upper,birthRateRatio_HDI90_lower,birthRateRatio_HDI90_upper,birthRateRatio_HDI50_lower,birthRateRatio_HDI50_upper,birthRateRatio_mean
loc0,3.252373032660728,8.396017792316599,4.511725324023973,6.473469615292489,2.898468919561563,4.8892467415204575,3.344869452442185,4.106346259352388,3.945983774299882
loc1,13.88984289183581,32.5570961206626,16.67589347936101,23.917535697274133,2.898468919561563,4.8892467415204575,3.344869452442185,4.106346259352388,3.945983774299882
